,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,LangCategory,systematicity
20903,0,1,2,3,2,4,4,5,6,0.8540970849213421,1.6076378652364496,2.407618795986637,0.08404358283989606,0.21118374881614133,simulated,simulated,simulated,2
20313,0,1,2,3,4,2,5,3,2,0.8539487915667443,1.5881748659771269,2.407618795986637,0.07610795556230474,0.20222587156430638,simulated,simulated,simulated,3
19515,0,1,2,3,4,4,5,2,0,0.8537487354710502,1.5983451899155356,2.407618795986637,0.08053223683657036,0.21279443227948303,simulated,simulated,simulated,3
20123,0,1,2,3,4,1,5,4,2,0.8537436229053843,1.5962054807700745,2.407618795986637,0.07964862517852275,0.21261514719169416,simulated,simulated,simulated,4
18675,0,1,2,3,4,1,5,5,3,0.8537366171965941,1.5842726548095074,2.407618795986637,0.07469935376385034,0.21048851527418522,simulated,simulated,simulated,3
21040,0,1,2,3,3,4,5,6,3,0.853727457502139,1.5651476527236976,2.407618795986637,0.06676497932504065,0.20956669518715254,simulated,simulated,simulated,3
21012,0,1,2,3,2,4,5,1,6,0.8536366798255626,1.5850709336570556,2.407618795986637,0.07513085477314507,0.21319463091952973,simulated,simulated,simulated,3
20967,0,1,2,3,4,4,2,5,6,0.8534664934790663,1.6055092071217012,2.400233552198011,0.08404757382870157,0.2148012583785639,simulated,simulated,simulated,3
19766,0,1,2,3,2,4,5,5,5,0.8531935620238476,1.5704507409433728,2.400233552198011,0.06971423242925433,0.21241443521396464,simulated,simulated,simulated,3
18078,0,1,2,3,1,2,4,5,0,0.8528491323832688,1.5173754941501854,2.400233552198011,0.04794612775225222,0.17276397863159265,simulated,simulated,simulated,3
21072,0,1,2,3,4,5,6,0,3,0.8524949354473501,1.6138657555954294,2.400233552198011,0.08850068825565928,0.21695465122832458,simulated,simulated,simulated,2
19004,0,1,2,3,4,3,5,5,4,0.8524162030367328,1.5905897496910835,2.400233552198011,0.07888202855914977,0.21519414111762392,simulated,simulated,simulated,4
20835,0,1,2,3,4,5,4,6,4,0.8523313647014277,1.6199254312884317,2.400233552198011,0.0911888781943486,0.21598869635368823,simulated,simulated,simulated,3
18616,0,1,2,3,2,2,4,5,1,0.8522406178488617,1.5569943401943598,2.400233552198011,0.0650608885258612,0.2016098845518628,simulated,simulated,simulated,4
18393,0,1,2,3,4,4,5,1,3,0.8520138096493726,1.584257632772203,2.400233552198011,0.07664629662196333,0.2167108135740362,simulated,simulated,simulated,4
18747,0,1,2,3,4,2,5,3,5,0.8519757372295771,1.5900583514522277,2.400233552198011,0.07910109997809306,0.20457696003100012,simulated,simulated,simulated,4
19665,0,1,2,3,4,1,5,4,4,0.8518365237962879,1.5927346597511338,2.400233552198011,0.08035533336285951,0.21442505138738266,simulated,simulated,simulated,4
20185,0,1,2,3,1,4,5,2,2,0.8518194778197596,1.527893575471693,2.400233552198011,0.05335788976187878,0.18557965400189436,simulated,simulated,simulated,5
20272,0,1,2,3,4,5,5,5,1,0.8516698889910759,1.5960483592195773,2.3928709622555435,0.08215424155950106,0.21752763552142296,simulated,simulated,simulated,3
19838,0,1,2,3,2,2,4,4,5,0.85164364552707,1.5367677399316757,2.3928709622555435,0.05740663794901904,0.20206567858815294,simulated,simulated,simulated,5
19623,0,1,2,3,1,4,4,5,5,0.8515743987861695,1.5401243052673936,2.3928709622555435,0.058878620311130794,0.18717492924412804,simulated,simulated,simulated,4
20759,0,1,2,3,4,5,2,6,1,0.8514155448785485,1.6201878175875875,2.3928709622555435,0.09249665926595756,0.21909424728204874,simulated,simulated,simulated,2
20131,0,1,2,3,4,1,5,2,5,0.8513001972474894,1.5958296837402166,2.3928709622555435,0.0824325470633738,0.21814098808735516,simulated,simulated,simulated,3
20850,0,1,2,3,4,0,5,6,0,0.8512110213863215,1.6137968921949595,2.3928709622555435,0.09003036369044694,0.2194626106203933,simulated,simulated,simulated,3
20793,0,1,2,3,4,5,4,6,1,0.8511681127716704,1.6186551338409787,2.3928709622555435,0.09210357052119578,0.21894181999304807,simulated,simulated,simulated,2
19742,0,1,2,3,1,4,5,2,4,0.851160335119221,1.5399030243321914,2.3928709622555435,0.05920020889743652,0.18821412436683704,simulated,simulated,simulated,4
20993,0,1,2,3,3,4,5,6,0,0.8509089169402688,1.5608218929907185,2.3928709622555435,0.06819379035576958,0.21536744843454747,simulated,simulated,simulated,3
18477,0,1,2,3,1,4,5,5,1,0.8507240082643599,1.516567073643279,2.3928709622555435,0.04988425447302816,0.18647771049612494,simulated,simulated,simulated,4
18157,0,1,2,3,1,1,4,5,2,0.8503699892200469,1.5073486019492564,2.3928709622555435,0.04638580013309587,0.18634652581761957,simulated,simulated,simulated,5
19465,0,1,2,3,4,5,5,4,2,0.8498332995316336,1.6132094005153663,2.385530956669759,0.09144269471672424,0.2220477708949673,simulated,simulated,simulated,4
21138,0,1,2,3,4,5,1,6,7,0.8497931713914764,1.6089384474886983,2.385530956669759,0.08969246544620667,0.2225914445388727,simulated,simulated,simulated,2
19108,0,1,2,3,4,4,5,4,3,0.8497156006017734,1.5978435680821559,2.385530956669759,0.08511913058510595,0.22062051799395577,simulated,simulated,simulated,4
20157,0,1,2,3,3,2,4,5,2,0.8495671618431684,1.5232622720073605,2.385530956669759,0.05400354576595278,0.2060993336516116,simulated,simulated,simulated,4
19857,0,1,2,3,4,2,5,3,4,0.8494900808231618,1.590849989996258,2.385530956669759,0.08241298516509826,0.20978048405228866,simulated,simulated,simulated,3
21099,0,1,2,3,4,5,2,5,6,0.8494378179737214,1.622786408500236,2.385530956669759,0.09585279950058666,0.22152832731947414,simulated,simulated,simulated,2
19734,0,1,2,3,1,4,5,4,1,0.8493432536813246,1.5393922648186116,2.385530956669759,0.06098904835026799,0.19084357205692315,simulated,simulated,simulated,3
18379,0,1,2,3,4,2,4,5,5,0.8493000512886333,1.5830951241997464,2.385530956669759,0.07935222234464613,0.20900903316859532,simulated,simulated,simulated,4
20096,0,1,2,3,2,4,5,4,5,0.8492815380419316,1.5962458298664193,2.385530956669759,0.0848834310480572,0.22008194323513208,simulated,simulated,simulated,3
20244,0,1,2,3,4,1,5,5,0,0.8492590586470485,1.5769423650973946,2.385530956669759,0.07681401596760194,0.21924699682916537,simulated,simulated,simulated,3
20976,0,1,2,3,4,5,4,5,6,0.8491903858668433,1.6212537247536272,2.385530956669759,0.09545773994651043,0.22136856348415568,simulated,simulated,simulated,2
19535,0,1,2,3,2,4,5,5,2,0.8491703145401981,1.5677978937145935,2.385530956669759,0.07306945354902923,0.21919843363859115,simulated,simulated,simulated,4
20336,0,1,2,3,4,1,5,4,5,0.8491671528888574,1.5951231558776184,2.385530956669759,0.08452719812524266,0.22071007113448604,simulated,simulated,simulated,4
19175,0,1,1,2,3,4,5,4,4,0.8490814317754669,1.5560521736565198,2.385530956669759,0.06823460223886463,0.21903671411162517,simulated,simulated,simulated,4
18779,0,1,2,3,4,3,5,5,1,0.8488772467126546,1.582338290999931,2.385530956669759,0.0794577670679705,0.22146296970551704,simulated,simulated,simulated,4
21086,0,1,2,3,4,1,5,3,6,0.8488683443103084,1.6010805501721572,2.385530956669759,0.08732330998878246,0.22060451940125225,simulated,simulated,simulated,2
18623,0,1,2,3,4,1,5,2,4,0.8488145408410739,1.5966213222842467,2.385530956669759,0.08550783237598258,0.2209219111993963,simulated,simulated,simulated,2
18760,0,1,2,3,4,4,5,3,2,0.8487476195790191,1.590497558061341,2.385530956669759,0.08300770909569585,0.22162396948910668,simulated,simulated,simulated,4
20994,0,1,1,2,3,4,5,3,6,0.8485915362111636,1.5623239814937575,2.385530956669759,0.07135360132400133,0.2196114157200294,simulated,simulated,simulated,4
18849,0,1,1,2,3,4,5,5,4,0.8482602817228826,1.5397936871542666,2.385530956669759,0.062240294098883486,0.21816840578365282,simulated,simulated,simulated,5
19026,0,1,2,3,4,5,5,4,4,0.8479262004225367,1.6097385794964256,2.3782134661643304,0.09217703069526394,0.2239765722771927,simulated,simulated,simulated,4
19048,0,1,2,3,2,4,5,4,2,0.8477895599571628,1.590623084889926,2.3782134661643304,0.08427591724221871,0.22343254264040646,simulated,simulated,simulated,3
19706,0,1,2,3,3,2,4,5,4,0.8475941075060005,1.5251457574824612,2.3782134661643304,0.05693922073407445,0.20848174932775387,simulated,simulated,simulated,5
18162,0,1,2,3,4,4,5,1,0,0.847536251099827,1.5769273430600903,2.3782134661643304,0.07877038988712452,0.2257872301000653,simulated,simulated,simulated,4
18011,0,1,2,3,1,4,5,5,3,0.8468741823434196,1.5185146757821577,2.3782134661643304,0.05487088412173639,0.19115993875224002,simulated,simulated,simulated,4
18745,0,1,2,3,4,3,5,2,2,0.8468581330224743,1.5902600904380266,2.3782134661643304,0.08505471092633325,0.22579215246483886,simulated,simulated,simulated,5
18655,0,1,2,3,4,5,5,2,5,0.8466981689462376,1.6101355259752865,2.3782134661643304,0.09357197169608988,0.22523826777674794,simulated,simulated,simulated,4
19589,0,1,2,3,4,2,5,0,2,0.8466756218007041,1.5689758448999587,2.3782134661643304,0.07628754381145009,0.21447945106215793,simulated,simulated,simulated,3
19008,0,1,1,2,3,1,4,5,5,0.8465639919351717,1.5179102472991985,2.3782134661643304,0.0549269222044852,0.20875968604799378,simulated,simulated,simulated,4
20944,0,1,2,3,2,4,5,2,6,0.8465536799006375,1.5897743751843558,2.3782134661643304,0.08515492870067873,0.223493073685331,simulated,simulated,simulated,3
19399,0,1,2,3,4,1,5,1,2,0.8464699551636645,1.571967003130285,2.3782134661643304,0.07775094373142777,0.22609589189846557,simulated,simulated,simulated,3
19198,0,1,2,3,4,2,5,3,3,0.8463723322612742,1.5798192268935785,2.3782134661643304,0.08115029874281919,0.21227121633644352,simulated,simulated,simulated,4
20846,0,1,2,3,3,4,5,2,6,0.8463284704884251,1.5520227912237345,2.3782134661643304,0.06950621237084721,0.22151510247813933,simulated,simulated,simulated,3
20578,0,1,2,3,2,1,4,5,5,0.8462838105444532,1.5691094280324687,2.3782134661643304,0.07673552459764874,0.22132309700157737,simulated,simulated,simulated,3
20988,0,1,2,3,2,3,4,5,6,0.8461836286446325,1.587242481430141,2.370918421675436,0.08472006639719747,0.22641150682841527,simulated,simulated,simulated,3
20716,0,1,2,3,4,0,5,2,6,0.8461459934060305,1.6055869994492595,2.370918421675436,0.0924950062395384,0.22862200720610093,simulated,simulated,simulated,2
19635,0,1,2,3,4,2,5,3,1,0.8459511244990836,1.5825985313051056,2.370918421675436,0.08299385695623933,0.21591359355144335,simulated,simulated,simulated,3
20334,0,1,2,3,1,1,4,5,4,0.8457935192035198,1.5062662770568,2.370918421675436,0.050956236321437996,0.19357716109737688,simulated,simulated,simulated,5
19689,0,1,2,3,4,5,5,1,2,0.8457538595190424,1.5924980815225196,2.370918421675436,0.08736652929189014,0.23000278050887324,simulated,simulated,simulated,3
20776,0,1,2,3,4,2,2,5,6,0.8456314988272611,1.5900180941969775,2.370918421675436,0.08644288717612258,0.2153097187781432,simulated,simulated,simulated,3
19292,0,1,2,3,1,4,5,4,3,0.8454934277603847,1.5413398669574903,2.370918421675436,0.06604957816915892,0.1956385687380967,simulated,simulated,simulated,3
19964,0,1,2,3,2,2,4,5,3,0.8452762086823407,1.5555372399429195,2.370918421675436,0.07225492946450479,0.21212707177953194,simulated,simulated,simulated,4
18883,0,1,2,3,4,4,5,4,0,0.8452380420522279,1.590513278370043,2.370918421675436,0.08704520148439633,0.22707326452197496,simulated,simulated,simulated,4
20914,0,1,1,2,3,4,4,5,6,0.8449725012943523,1.5641795940803047,2.370918421675436,0.07620378721210694,0.22535493742748802,simulated,simulated,simulated,3
20960,0,1,2,3,4,5,5,3,6,0.8449580209365573,1.618084469917449,2.370918421675436,0.09895413032432435,0.22767323216435376,simulated,simulated,simulated,2
20606,0,1,2,3,4,5,5,2,4,0.8449042174673231,1.613625242029539,2.370918421675436,0.09712713188694584,0.22799738430351624,simulated,simulated,simulated,2
19824,0,1,2,3,4,5,5,5,3,0.8447054798245552,1.594591258968137,2.370918421675436,0.08929776409707255,0.22608564367202855,simulated,simulated,simulated,3
18009,0,1,2,3,4,2,5,0,5,0.8447025674635367,1.5708593303750593,2.370918421675436,0.07929108339233411,0.21697001523628423,simulated,simulated,simulated,4
18026,0,1,2,3,3,4,5,4,4,0.8446853216940962,1.5450444555238985,2.370918421675436,0.0684201962698304,0.22352779918049592,simulated,simulated,simulated,5
21117,0,1,2,2,3,4,5,6,7,0.8446820329186087,1.610251605458782,2.370918421675436,0.0959263925003979,0.2283306354635568,simulated,simulated,simulated,2
18028,0,1,2,3,2,4,5,5,1,0.844637679894473,1.5659608185439646,2.370918421675436,0.07728988897970178,0.2249857378274024,simulated,simulated,simulated,3
18401,0,1,2,3,4,1,5,2,1,0.8445675955655052,1.587002488688587,2.370918421675436,0.08623487594228839,0.22742513351835703,simulated,simulated,simulated,3
19688,0,1,2,3,4,5,5,4,5,0.844565124587606,1.609428998112688,2.370918421675436,0.09569634357695685,0.22791123167271,simulated,simulated,simulated,4
20889,0,1,2,3,3,1,4,5,6,0.8444867145867321,1.5361679562023913,2.370918421675436,0.06487489585158915,0.22270146460048645,simulated,simulated,simulated,3
20688,0,1,2,3,4,5,2,6,3,0.844451135712027,1.6187307173361472,2.370918421675436,0.09973358815733831,0.22772733623427754,simulated,simulated,simulated,2
20413,0,1,2,3,1,4,5,2,5,0.8444377623943151,1.5300717047128667,2.370918421675436,0.062352586446056825,0.19646924460264248,simulated,simulated,simulated,4
21041,0,1,2,3,4,5,4,6,3,0.8442037036051493,1.6171980335895384,2.3636457543511047,0.0996397979171522,0.2303419189936523,simulated,simulated,simulated,2
20625,0,1,1,2,3,3,4,5,4,0.8441856299202861,1.53551035733174,2.3636457543511047,0.06509783818439167,0.22771789061541503,simulated,simulated,simulated,3
18974,0,1,2,3,4,4,5,3,5,0.8441711495624917,1.5894152331688849,2.3636457543511047,0.08791813694281339,0.23012822167040126,simulated,simulated,simulated,4
19501,0,1,1,2,3,4,5,5,5,0.8440689783968578,1.526992469787228,2.3636457543511047,0.06161078237188281,0.22663249073796077,simulated,simulated,simulated,4
20897,0,1,2,3,4,0,5,4,6,0.8440129490473984,1.6048804715866614,2.3636457543511047,0.09461929694720717,0.23132759480124798,simulated,simulated,simulated,3
20345,0,1,2,3,3,4,5,5,4,0.8438641716415114,1.5287859690216452,2.3636457543511047,0.06257437425021796,0.2253327077561027,simulated,simulated,simulated,4
20274,0,1,2,3,1,3,4,5,5,0.8436609425094603,1.5197289214610854,2.3636457543511047,0.05894579079195715,0.1984122276291035,simulated,simulated,simulated,5
19401,0,1,2,3,1,4,4,5,2,0.8432621531353988,1.5323031143292718,2.3636457543511047,0.06466440985921164,0.19894016718519958,simulated,simulated,simulated,4
18367,0,1,2,3,2,4,5,4,1,0.8432569253114381,1.5887860097192972,2.3636457543511047,0.0885661523305339,0.22933172572939764,simulated,simulated,simulated,2
20130,0,1,2,3,4,3,5,5,3,0.8424971054208761,1.5796891272548321,2.3636457543511047,0.08547730646916635,0.23009606895137436,simulated,simulated,simulated,5
19438,0,1,2,3,4,1,5,4,1,0.842434551206874,1.5862959608259888,2.3636457543511047,0.08833504839646869,0.23009665709283733,simulated,simulated,simulated,3
20430,0,1,2,3,1,4,5,5,0,0.8423966237938738,1.5111843860700447,2.3563953955505608,0.05676923167812999,0.1992894260053163,simulated,simulated,simulated,4
20582,0,1,2,3,2,4,4,5,5,0.8423734871707016,1.5861133477777605,2.3563953955505608,0.08859049600482762,0.23123225740971964,simulated,simulated,simulated,3
19154,0,1,2,3,4,2,5,0,4,0.8422169110571209,1.5716509689190896,2.3563953955505608,0.08260957121937434,0.22248506181130523,simulated,simulated,simulated,3
20653,0,1,2,3,1,4,5,3,6,0.8420059094571346,1.5353225711448077,2.3563953955505608,0.06740363649242737,0.20127372841481506,simulated,simulated,simulated,3
19771,0,1,2,3,4,3,5,4,2,0.8419198432549242,1.5928140167090579,2.3563953955505608,0.09188774967470223,0.23527612655266783,simulated,simulated,simulated,5
19621,0,1,2,3,4,1,5,1,5,0.8418934851471371,1.570884678237829,2.3563953955505608,0.08260780099177119,0.23470275867280566,simulated,simulated,simulated,4
19191,0,1,2,3,4,4,2,5,5,0.8417428957284261,1.5839846896630123,2.3563953955505608,0.08831773391026985,0.2325156701817791,simulated,simulated,simulated,3
18165,0,1,2,3,3,4,5,5,2,0.8417180689331332,1.5200369742947768,2.3563953955505608,0.06120462133894201,0.22919036784018454,simulated,simulated,simulated,4
21134,0,1,2,3,0,4,5,6,7,0.8417069180824124,1.5629093479848035,2.3563953955505608,0.0794098213594159,0.22990951208258492,simulated,simulated,simulated,2
15341,0,1,2,3,1,2,4,4,4,0.841613083758487,1.4725383528140734,2.3563953955505608,0.04115228420240382,0.18441267056524058,simulated,simulated,simulated,4
20952,0,1,2,3,4,1,5,0,6,0.8415951745442676,1.5818815290949892,2.3563953955505608,0.08757292212988672,0.23383869634299448,simulated,simulated,simulated,2
19476,0,1,2,3,3,2,4,5,1,0.8415694947755075,1.517685937335339,2.3563953955505608,0.060355469493589955,0.2173720208385389,simulated,simulated,simulated,4
20011,0,1,2,3,4,0,5,5,2,0.841535591850739,1.5736011825203022,2.3563953955505608,0.08411851621593358,0.23381891849328906,simulated,simulated,simulated,4
18021,0,1,2,3,4,4,5,0,2,0.841474449812978,1.5712985369841728,2.3563953955505608,0.08320246845758585,0.23501221126552374,simulated,simulated,simulated,4
19770,0,1,2,3,1,2,4,2,5,0.8414398499392834,1.5012839119121408,2.3563953955505608,0.053524472047890875,0.1876651519755349,simulated,simulated,simulated,3
19540,0,1,2,3,4,5,5,2,1,0.841365261143245,1.6053737833383865,2.3563953955505608,0.09777240782245104,0.2346380451012916,simulated,simulated,simulated,2
20963,0,1,2,3,4,5,2,2,6,0.8411732968154693,1.5848062267422929,2.3563953955505608,0.08923597426126033,0.23278466241611784,simulated,simulated,simulated,3
17735,0,1,2,3,1,2,4,4,2,0.8410548686967734,1.4736247650866867,2.3563953955505608,0.042171547641085404,0.18565143425018205,simulated,simulated,simulated,5
19068,0,1,2,3,1,4,5,4,0,0.8410158692108389,1.5340095772453772,2.3563953955505608,0.06783647233155533,0.20145226457066434,simulated,simulated,simulated,3
18903,0,1,2,3,3,2,4,4,5,0.8409725224537155,1.4974593370726552,2.3563953955505608,0.05236873795104901,0.21516519514125865,simulated,simulated,simulated,4
19738,0,1,2,3,2,2,4,5,0,0.8407986501327951,1.5482069502308067,2.3563953955505608,0.0740787299121516,0.21835324496581054,simulated,simulated,simulated,4
20806,0,1,2,3,3,4,4,5,6,0.8405763912129813,1.5531718759476831,2.3563953955505608,0.07640798909442191,0.22999794978698695,simulated,simulated,simulated,3
19912,0,1,2,3,4,5,5,1,5,0.8404856845750148,1.5887176791198412,2.3563953955505608,0.09158351691277139,0.23607839855712198,simulated,simulated,simulated,5
18500,0,1,2,3,3,4,5,4,2,0.8403373143500978,1.5428621654701093,2.349167276843585,0.07249389587201972,0.23371719126039403,simulated,simulated,simulated,4
19591,0,1,2,3,4,5,5,5,0,0.8402279212750097,1.5872609692560242,2.349167276843585,0.09150309409234665,0.23555301838569798,simulated,simulated,simulated,3
19127,0,1,1,2,3,3,4,5,3,0.8401633209939292,1.5334102573675101,2.349167276843585,0.0686443749404791,0.23371088416335595,simulated,simulated,simulated,4
19839,0,1,1,2,3,4,5,4,5,0.8401569544149414,1.5527875587102744,2.349167276843585,0.07689932455302598,0.23491439911298573,simulated,simulated,simulated,4
18295,0,1,2,3,4,4,5,3,4,0.8401488406361353,1.5873151332046551,2.349167276843585,0.09160523139013366,0.23618616242248414,simulated,simulated,simulated,4
20755,0,1,2,3,3,4,5,1,6,0.8401159861172018,1.5306049443682892,2.349167276843585,0.06749753644910549,0.235059057418871,simulated,simulated,simulated,4
19566,0,1,1,2,3,3,4,5,1,0.8400724673709035,1.5247351569270424,2.349167276843585,0.06504238790205824,0.2347394813349324,simulated,simulated,simulated,4
19330,0,1,2,3,4,3,5,4,4,0.8400127441458274,1.5893431956901172,2.349167276843585,0.09260463910797871,0.23731537349899434,simulated,simulated,simulated,5
20648,0,1,2,3,4,5,2,6,0,0.8399735771624819,1.6114004276240343,2.349167276843585,0.10203318936400196,0.23727035793573037,simulated,simulated,simulated,2
20762,0,1,2,3,4,0,5,1,6,0.8399335090348077,1.5841691525938146,2.349167276843585,0.09048137329566935,0.23961273285706364,simulated,simulated,simulated,3
20995,0,1,2,3,4,5,4,6,0,0.8397261450556042,1.6098677438774256,2.349167276843585,0.10162818443001134,0.23707055384263032,simulated,simulated,simulated,2
18394,0,1,2,3,3,4,5,5,5,0.839672868315487,1.5159847516546066,2.349167276843585,0.061717090327638564,0.23124443006808082,simulated,simulated,simulated,4
21043,0,1,2,3,4,5,4,4,6,0.8395499552095009,1.582907766785934,2.349167276843585,0.0903279769342803,0.23529346899944048,simulated,simulated,simulated,4
20221,0,1,2,3,4,0,5,5,5,0.8394903912330929,1.569548959880132,2.349167276843585,0.08470092717420243,0.23597070484092764,simulated,simulated,simulated,3
18961,0,1,2,3,4,3,5,2,5,0.8394764175970291,1.5924382196792006,2.349167276843585,0.09445846399739838,0.23852425396795174,simulated,simulated,simulated,3
18953,0,1,2,3,4,1,5,1,4,0.8394078287407216,1.571676316781859,2.349167276843585,0.08568906881485189,0.23769273150058812,simulated,simulated,simulated,3
20596,0,1,2,3,4,5,5,4,1,0.8392322167846125,1.604667255475788,2.349167276843585,0.09990835446722356,0.23741959291513903,simulated,simulated,simulated,3
18189,0,1,2,3,4,5,5,1,1,0.8391999799570788,1.5824406934061115,2.349167276843585,0.09047912710326687,0.23861185909391391,simulated,simulated,simulated,4
18739,0,1,2,3,4,1,5,1,1,0.8391967686331612,1.5607240884494353,2.349167276843585,0.0812379541848435,0.2374073488261227,simulated,simulated,simulated,5
20466,0,1,2,3,1,1,4,4,5,0.8391719341512347,1.478579856646994,2.349167276843585,0.0462954057084934,0.19938070640304195,simulated,simulated,simulated,5
19968,0,1,1,2,3,4,5,5,3,0.8390520525915615,1.5307540060789722,2.349167276843585,0.06862492297451826,0.2333569680644012,simulated,simulated,simulated,4
20827,0,1,2,3,3,3,4,5,6,0.8389741637967936,1.5257323025624414,2.349167276843585,0.06656515917807602,0.2325026571270271,simulated,simulated,simulated,3
19249,0,1,2,3,4,5,5,1,4,0.8386917330960999,1.5922073951740936,2.349167276843585,0.09514489048691123,0.23897036217573409,simulated,simulated,simulated,3
18924,0,1,2,3,4,2,5,0,1,0.838677954733043,1.563399510227937,2.349167276843585,0.08289564900028605,0.22621415347598028,simulated,simulated,simulated,3
20813,0,1,1,2,3,4,5,1,6,0.8386631637576281,1.53302713373178,2.349167276843585,0.06998144305174991,0.23725293466319775,simulated,simulated,simulated,4
19424,0,1,2,3,4,4,5,3,3,0.8385677445941888,1.5791761086102356,2.349167276843585,0.08972168501404192,0.23593149303510597,simulated,simulated,simulated,3
18149,0,1,2,3,4,2,4,5,2,0.8383843899585033,1.5723081228940676,2.3419613300098603,0.08724886607311998,0.2277484486953837,simulated,simulated,simulated,3
20573,0,1,2,3,4,1,5,2,3,0.8383111753504748,1.5869127633416542,2.3419613300098603,0.09355815309636852,0.23908096501686893,simulated,simulated,simulated,2
19872,0,1,2,3,4,4,5,3,1,0.8381465368319976,1.5819554130217626,2.3419613300098603,0.09160604004582186,0.23987872348590233,simulated,simulated,simulated,3
20923,0,1,2,3,4,5,1,6,6,0.8380695736408357,1.5874139300300094,2.3419613300098603,0.09401374923961897,0.24094735753074648,simulated,simulated,simulated,3
21111,0,1,2,3,4,5,3,6,7,0.8380069239384405,1.5998287236554405,2.3419613300098603,0.09937742311621729,0.24039955773860222,simulated,simulated,simulated,3
18118,0,1,2,3,1,4,4,5,4,0.8379939781913714,1.5285227119265936,2.3419613300098603,0.0689432343119457,0.20677694709811,simulated,simulated,simulated,5
21004,0,1,2,3,4,4,4,5,6,0.8378705816178307,1.5881549266780692,2.3419613300098603,0.09452914129816886,0.23895163465091063,simulated,simulated,simulated,3
19060,0,1,2,3,4,3,5,1,2,0.8378404032423334,1.5721026977162116,2.3419613300098603,0.08770513777229796,0.24373250458037687,simulated,simulated,simulated,4
20700,0,1,2,3,4,5,5,0,6,0.8376848511705168,1.5988854488402815,2.3419613300098603,0.09929672458169805,0.2414106872602727,simulated,simulated,simulated,2
20210,0,1,2,3,2,4,5,5,3,0.8376732707279524,1.5645037182925243,2.3419613300098603,0.08462756281593041,0.23661210283005019,simulated,simulated,simulated,3
20289,0,1,1,2,3,4,5,4,3,0.8376712980085261,1.5535791972543047,2.3419613300098603,0.07996484662771637,0.23793144594519278,simulated,simulated,simulated,3
19927,0,1,1,2,3,3,4,4,5,0.8375640448680011,1.5078239369219335,2.3419613300098603,0.06053494527040065,0.2353284245359183,simulated,simulated,simulated,3
21074,0,1,2,3,1,0,4,5,6,0.8374418026511641,1.5239741854005668,2.3419613300098603,0.06755322299033688,0.20734177923975672,simulated,simulated,simulated,3
19893,0,1,2,3,4,3,5,5,0,0.8374352789965882,1.5735509010363782,2.3419613300098603,0.08872863402171784,0.2398182200360799,simulated,simulated,simulated,4
18618,0,1,1,2,3,4,5,5,1,0.8374245464485943,1.5191871671302446,2.3419613300098603,0.0655264581371439,0.23750457811683134,simulated,simulated,simulated,5
20000,0,1,2,3,4,3,5,4,5,0.8373433732383966,1.5917316918166016,2.3419613300098603,0.09658360168330422,0.24134582802005755,simulated,simulated,simulated,4
20068,0,1,2,3,1,4,5,1,4,0.8371826893558838,1.5096668529923376,2.3419613300098603,0.061703212183141405,0.20849703877990766,simulated,simulated,simulated,4
20968,0,1,1,2,3,2,4,5,6,0.8370590450176427,1.5437842102739965,2.3419613300098603,0.076394713319221,0.2388183677358816,simulated,simulated,simulated,4
18281,0,1,2,3,4,3,5,2,4,0.836990761190614,1.5932298582232307,2.3419613300098603,0.09757591959959615,0.24158584057800947,simulated,simulated,simulated,3
18255,0,1,2,3,4,4,5,0,5,0.8368979797964513,1.5702162120917165,2.3419613300098603,0.0878420459433027,0.241079887366475,simulated,simulated,simulated,4
20541,0,1,2,3,2,4,5,4,3,0.8362925161449171,1.5873289094678569,2.334777487038335,0.09604869051810594,0.24118948884220048,simulated,simulated,simulated,2
20122,0,1,2,3,1,1,4,5,1,0.8362365366657709,1.4944111244663938,2.334777487038335,0.056307393589841985,0.20740636284298097,simulated,simulated,simulated,5
18994,0,1,2,3,4,1,5,4,3,0.8361781309918426,1.5862062354790558,2.334777487038335,0.09568222728411416,0.2418843572427234,simulated,simulated,simulated,3
18096,0,1,1,2,3,4,5,4,1,0.8360437918655594,1.5420123583055771,2.334777487038335,0.07688804863136964,0.24214637526665395,simulated,simulated,simulated,4
18725,0,1,2,3,3,4,5,4,5,0.8357608443335709,1.5417798405776533,2.334777487038335,0.07707140734634468,0.23974464045254762,simulated,simulated,simulated,4
20497,0,1,2,3,2,4,5,1,4,0.8357469391325301,1.5644742199871136,2.334777487038335,0.08680545912899745,0.24341789008021286,simulated,simulated,simulated,4
19224,0,1,2,3,1,3,4,5,2,0.8353486968586901,1.5119077305229636,2.334777487038335,0.06468914069802681,0.21087908573447678,simulated,simulated,simulated,5
19508,0,1,2,3,1,4,5,2,1,0.8352985664182404,1.5192071821754256,2.334777487038335,0.06786567255916233,0.21050272344907417,simulated,simulated,simulated,3
20847,0,1,2,3,4,5,4,2,6,0.8351456986037598,1.6010686421104414,2.334777487038335,0.1030803226588821,0.24382127592793457,simulated,simulated,simulated,2
20511,0,1,2,3,1,4,5,1,2,0.8350365866475051,1.5009178582654692,2.334777487038335,0.06029421894642066,0.21209426186428992,simulated,simulated,simulated,4
