,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,LangCategory,systematicity
21293,3,8,1,4,6,7,2,0,5,0.6218972846389568,1.7530612423846796,46.10795393169435,-5.393645484344231e-16,9.29256671611256e-14,"Khoekhoe, Nama (Khoe-Kwadi)",africa,real,2
21330,4,0,6,8,5,2,3,7,1,0.6218972846389568,1.7530612423846796,46.10795393169435,-5.393645484344231e-16,9.303668946358812e-14,"[OC-47]  Yawuru (Nyulnyulan, Eastern)",oceania,real,2
21272,1,2,4,5,8,7,3,6,0,0.6218972846389568,1.7530612423846796,46.10795393169435,-5.393645484344231e-16,9.303668946358812e-14,"[AM-24]  Lakota (Siouan, Core Siouan)",americas,real,2
21233,0,3,2,5,4,1,7,6,8,0.6218972846389568,1.7530612423846796,46.10795393169435,-5.393645484344231e-16,9.270362255620057e-14,Tuvinian (Turkic),asia,real,2
21322,6,0,8,4,5,7,1,3,2,0.6218972846389568,1.7530612423846796,46.10795393169435,-5.393645484344231e-16,9.303668946358812e-14,"Hausa (Afro-Asiatic, Chadic)",africa,real,2
21266,0,6,7,4,1,2,5,3,8,0.6218972846389568,1.7530612423846796,46.10795393169435,-5.393645484344231e-16,9.270362255620057e-14,[AM-26]  Mapudungun (Araucanian) ,americas,real,2
21350,0,6,5,4,8,1,2,3,7,0.6218972846389568,1.7530612423846796,46.10795393169435,-5.393645484344231e-16,9.270362255620057e-14,[OC-17]  Jingulu (Mirndi),oceania,real,2
21357,1,6,3,7,8,4,2,5,0,0.6218972846389568,1.7530612423846796,46.10795393169435,-5.393645484344231e-16,9.29256671611256e-14,"[OC-48]  Yidiɲ (Pama-Nyungan, Yimidhirr-Yalanji-Yidinic)",oceania,real,2
21198,1,7,2,8,6,0,5,4,3,0.6218972846389568,1.7530612423846799,46.10795393169435,-5.393645484344231e-16,9.29256671611256e-14,"Yukaghir, Kolyma (Yukaghir)",asia,real,2
21288,3,0,7,1,2,5,6,8,4,0.6218972846389568,1.7530612423846796,46.10795393169435,-5.393645484344231e-16,9.325873406851315e-14,"Ngizim (Afro-Asiatic, Chadic)",africa,real,2
21217,2,6,0,8,7,4,3,1,5,0.6218972846389568,1.7530612423846796,46.10795393169435,-5.393645484344231e-16,9.303668946358812e-14,"Arabic, Modern Standard (Afro-Asiatic, Semitic)",asia,real,2
21280,5,6,2,4,3,8,7,0,1,0.6218972846389568,1.7530612423846796,46.10795393169435,-5.393645484344231e-16,9.325873406851315e-14,"Yoruba (Atlantic-Congo, Defoid)",africa,real,2
21222,8,3,4,5,7,0,2,6,1,0.6218972846389568,1.7530612423846796,46.10795393169435,-5.393645484344231e-16,9.29256671611256e-14,"Mundari (Austroasiatic, Mundaic)",asia,real,2
21176,2,5,6,0,8,3,4,7,1,0.6218972846389568,1.7530612423846796,46.10795393169435,-5.393645484344231e-16,9.303668946358812e-14,"Old Church Slavonic (Indo-European, Slavic)",europe,real,2
21276,8,2,6,3,5,1,4,7,0,0.6218972846389568,1.7530612423846796,46.10795393169435,-5.393645484344231e-16,9.325873406851315e-14,"Arapaho (Algic, Algonquian) ",americas,real,2
21331,2,4,5,7,1,0,3,8,6,0.6218972846389568,1.7530612423846796,46.10795393169435,-5.393645484344231e-16,9.325873406851315e-14,"[OC-11]  Fijian (Austronesian, Oceanic)",oceania,real,2
21273,5,8,2,4,6,1,3,7,0,0.6218972846389568,1.7530612423846796,46.10795393169435,-5.393645484344231e-16,9.303668946358812e-14,"[AM-17]  Hualapai (Cochimi-Yuman, Yuman) ",americas,real,2
21260,1,8,5,2,0,3,7,4,6,0.6218972846389568,1.7530612423846799,46.10795393169435,-5.393645484344231e-16,9.29256671611256e-14,"[AM-20]  Klamath (Penutian, Klamath-Modoc) ",americas,real,2
21172,7,1,5,8,3,4,6,2,0,0.6218972846389568,1.7530612423846796,46.10795393169435,-5.393645484344231e-16,9.303668946358812e-14,Turkish (Turkic),europe,real,2
21347,6,8,4,2,3,7,5,1,0,0.6218972846389568,1.7530612423846796,46.10795393169435,-5.393645484344231e-16,9.303668946358812e-14,"[OC-5]  Bardi (Nyulnyulan, Western) ",oceania,real,2
21159,4,0,5,2,3,8,6,1,7,0.6218972846389568,1.7530612423846799,46.10795393169435,-5.393645484344231e-16,9.325873406851315e-14,Catalan,europe,real,2
21342,1,8,2,4,5,3,7,6,0,0.6218972846389568,1.7530612423846796,46.10795393169435,-5.393645484344231e-16,9.303668946358812e-14,"[OC-49]  Yindjibarndi  (Pama-Nyungan, Pilbara)",oceania,real,2
21336,4,1,6,8,5,2,3,0,7,0.6218972846389568,1.7530612423846796,46.10795393169435,-5.393645484344231e-16,9.303668946358812e-14,"Arrernte, Eastern (Pama-Nyungan, Aranda) ",oceania,real,2
21197,5,2,3,1,7,6,4,0,8,0.6218972846389568,1.7530612423846796,46.10795393169435,-5.393645484344231e-16,9.303668946358812e-14,"Burushaski, Yasin (Burushaski)",asia,real,2
21195,7,8,3,4,2,6,5,0,1,0.6218972846389568,1.7530612423846796,46.10795393169435,-5.393645484344231e-16,9.29256671611256e-14,Yugh (Yeniseian),asia,real,2
21338,2,4,8,7,1,5,0,3,6,0.6218972846389568,1.7530612423846796,46.10795393169435,-5.393645484344231e-16,9.29256671611256e-14,"[OC-8]  Djapu (Pama-Nyungan, Yuulngu) ",oceania,real,2
21340,3,0,1,4,5,6,7,2,8,0.6218972846389568,1.7530612423846796,46.10795393169435,-5.393645484344231e-16,9.303668946358812e-14,"[OC-21]  Maori (Southern Cook Islands) (Austronesian, Oceanic)",oceania,real,2
21231,6,2,8,7,5,4,3,0,1,0.6218972846389565,1.7530612423846794,46.10795393169435,-3.0820831339109895e-16,9.303668946358812e-14,Korean (Koreanic),asia,real,2
21274,1,6,8,7,3,4,2,0,5,0.6218972846389565,1.7530612423846794,46.10795393169435,-3.0820831339109895e-16,9.303668946358812e-14,"[AM-44]  Trio (Cariban, Guianan)",americas,real,2
21334,1,6,0,7,4,8,5,3,2,0.6218972846389565,1.7530612423846794,46.10795393169435,-3.0820831339109895e-16,9.325873406851315e-14,"[OC-19]  Komnzo (Morehead-Wasur, Eastern Tonda)",oceania,real,2
21324,3,2,8,1,5,0,4,6,7,0.6218972846389565,1.7530612423846796,46.10795393169435,-3.0820831339109895e-16,9.303668946358812e-14,[OC-28]  Ngan'gityemerri (Southern Daly),oceania,real,2
21188,2,0,5,1,7,8,6,3,4,0.6218972846389565,1.7530612423846796,46.10795393169435,-3.0820831339109895e-16,9.325873406851315e-14,"Macedonian (Indo-European, Slavic)",europe,real,2
21169,3,2,0,7,5,8,6,4,1,0.6218972846389565,1.7530612423846794,46.10795393169435,-3.0820831339109895e-16,9.248157795127554e-14,"German (Indo-European, Germanic)",europe,real,2
21164,5,4,1,2,6,0,3,7,8,0.6218972846389563,1.7530612423846792,46.10795393169435,-7.705207834777474e-17,9.303668946358812e-14,Basque,europe,real,2
21216,0,3,7,2,4,8,5,6,1,0.6218972846389561,1.7530612423846794,46.10795393169435,1.5410415669554947e-16,9.336975637097567e-14,Ainu (Ainu),asia,real,2
21128,0,1,2,3,4,5,6,7,7,0.6146505940871749,1.7315367249259905,6.635616130007515,0.005397890740859869,0.03310832525760066,simulated,simulated,simulated,3
21346,1,4,7,5,0,3,6,2,2,0.6146505940871749,1.7315367249259905,6.635616130007515,0.005397890740859869,0.03310832525760066,[OC-25]  Maybrat (Maybrat-Karon) ,oceania,real,3
21119,0,1,2,3,4,2,5,6,7,0.6099461722178805,1.7011378967657471,6.051382008484294,0.005805377385727034,0.04677122538944789,simulated,simulated,simulated,3
21215,1,5,3,7,0,3,4,2,6,0.6099461722178803,1.701137896765747,6.051382008484294,0.005805377385727218,0.04677122538944789,"Bengali (Indo-European, Indo-Iranian)",asia,real,3
21268,1,4,2,7,3,2,5,6,0,0.6099461722178803,1.701137896765747,6.051382008484294,0.005805377385727218,0.04677122538944789,"[AM-10] Comanche (Uto-Aztecan, Numic) ",americas,real,3
21206,2,6,7,3,4,7,1,5,0,0.6099461722178803,1.701137896765747,6.051382008484294,0.005805377385727218,0.04677122538944789,"Limbu (Sino-Tibetan, Kiranti)",asia,real,3
21132,0,1,2,3,4,5,6,7,2,0.60844559380635,1.7237155339878687,5.904468189776587,0.011291453582417977,0.055698923681450574,simulated,simulated,simulated,3
21136,0,1,2,3,4,5,6,7,5,0.607877018560101,1.732464528714737,5.850299753791287,0.013463048616276252,0.057608487774738926,simulated,simulated,simulated,3
21360,3,6,5,7,2,0,4,1,0,0.6078770185601006,1.732464528714737,5.850299753791287,0.013463048616276709,0.057608487774738704,[OC-27]  Motuna (South Bougainville),oceania,real,3
21339,1,6,4,5,3,0,7,2,0,0.6078770185601006,1.732464528714737,5.850299753791287,0.013463048616276709,0.057608487774738704,"[OC-30]  Orokaiva (Trans-New Guinea, Binanderean)",oceania,real,3
21122,0,1,2,3,4,4,5,6,7,0.6042351204282119,1.700494778482404,5.586821252062,0.01210352002472744,0.07002211602992114,simulated,simulated,simulated,3
21351,2,4,3,7,5,1,0,6,0,0.6039197098013915,1.7226332090954126,5.5696839722655715,0.016431633676982478,0.0708475902865644,"Abui (Timor-Alor-Pantar, Alor) ",oceania,real,3
21109,0,1,2,3,4,5,6,7,6,0.6039197098013913,1.7226332090954124,5.5696839722655715,0.01643163367698268,0.07084759028656418,simulated,simulated,simulated,3
21121,0,1,2,3,4,5,6,6,7,0.6028650966533033,1.6949467886856064,5.501658920092241,0.012664262773436089,0.07439477650314308,simulated,simulated,simulated,3
21022,0,1,2,3,4,2,5,6,6,0.6026994816660982,1.679613379307058,5.501658920092241,0.010042825782091596,0.07000794628853135,simulated,simulated,simulated,4
21112,0,1,2,3,4,5,6,7,1,0.5998631019104619,1.7151733889482903,5.335208966389168,0.01990197276922215,0.08445784218188712,simulated,simulated,simulated,2
21115,0,1,2,3,4,5,6,7,4,0.5997435922681131,1.7234248476394427,5.335208966389168,0.021568087004405975,0.08407686072640785,simulated,simulated,simulated,2
20744,0,1,2,3,4,4,5,6,6,0.5969884298764294,1.6789702610237152,5.205682203451895,0.016354817882513664,0.09310670613054428,simulated,simulated,simulated,3
21116,0,1,2,3,4,5,6,5,7,0.59475723556912,1.717771979860939,5.110604992451831,0.026504210944757495,0.09961430711762342,simulated,simulated,simulated,2
20856,0,1,2,3,4,2,5,6,2,0.5944538441222245,1.6688263780013792,5.094928480937821,0.017283270423361426,0.09576726320804363,simulated,simulated,simulated,3
20901,0,1,2,3,4,2,5,6,5,0.5919685973803146,1.6707098634764799,5.001874089355646,0.020492487676784504,0.10260350498386472,simulated,simulated,simulated,4
21083,0,1,2,3,4,2,5,5,6,0.5909139842322266,1.643023443066674,4.971235182757706,0.016107768445740463,0.1046841565823069,simulated,simulated,simulated,4
20904,0,1,2,3,4,4,5,6,2,0.5907834295956045,1.6711490700855933,4.971235182757706,0.021895996876688563,0.1119645978499626,simulated,simulated,simulated,4
21125,0,1,2,3,1,4,5,6,7,0.5900093196572944,1.6159740831690605,4.940783954334135,0.011639624456908379,0.09709854142228569,simulated,simulated,simulated,3
21267,3,7,4,0,7,5,6,1,2,0.590009319657294,1.61597408316906,4.940783954334135,0.01163962445690874,0.09709854142228569,"[AM-41]  Tohono O'Odham  (Uto-Aztecan, Tepiman) ",americas,real,3
21110,0,1,2,3,4,1,5,6,7,0.5899190615118208,1.68173206219641,4.940783954334135,0.025039102279891975,0.11417218944432594,simulated,simulated,simulated,2
21143,0,1,2,3,4,5,6,7,3,0.5895499686649517,1.71371628869685,4.92562835990593,0.03197899706691902,0.1147752872318033,simulated,simulated,simulated,2
20891,0,1,2,3,4,5,6,6,2,0.5894134058206957,1.6656010802887955,4.92562835990593,0.022347220748661866,0.11573892691513987,simulated,simulated,simulated,4
21141,0,1,2,3,4,5,6,7,0,0.58891214449204,1.7063859989847372,4.910519254465021,0.031223046455550133,0.11659444283241627,simulated,simulated,simulated,2
21081,0,1,2,3,4,5,6,6,5,0.5888448305744471,1.674350075015664,4.895456495408884,0.024842485634049567,0.11783260176288868,simulated,simulated,simulated,4
21067,0,1,2,3,4,2,5,6,1,0.5879119894893856,1.6632500433293578,4.865469448226647,0.023651126336083017,0.11440253320678695,simulated,simulated,simulated,3
21102,0,1,2,3,4,2,5,6,4,0.5877924798470364,1.6715015020205102,4.865469448226647,0.025466558392282658,0.11388485430170692,simulated,simulated,simulated,3
20732,0,1,2,3,4,5,6,6,6,0.5876309838357299,1.6615488576486253,4.865469448226647,0.02358248727429348,0.12076008282450312,simulated,simulated,simulated,3
21244,2,4,1,3,0,5,6,6,6,0.5876309838357299,1.6615488576486253,4.865469448226647,0.02358248727429348,0.12076008282450312,"[AM-28]  Musqueam (Salishan, Central Salish)",americas,real,3
21129,0,1,2,3,4,5,6,2,7,0.5863441135366112,1.697586897217753,4.820832935356439,0.03256927567387057,0.12539772460008758,simulated,simulated,simulated,2
21135,0,1,2,3,4,5,6,1,7,0.5862878891603711,1.6761690503623081,4.820832935356439,0.0281827311048596,0.1268394618120785,simulated,simulated,simulated,3
20940,0,1,2,3,4,4,5,6,5,0.5862575455906458,1.670066745193137,4.820832935356439,0.02694725500171968,0.1255210262359182,simulated,simulated,simulated,4
20656,0,1,2,3,4,4,5,5,6,0.5852029324425583,1.642380324783331,4.791302993700172,0.022392747255884624,0.1280625726694603,simulated,simulated,simulated,4
20832,0,1,2,3,4,5,6,5,5,0.5851339825105766,1.6906085615179172,4.791302993700172,0.032527484469113,0.12801546779875772,simulated,simulated,simulated,4
21118,0,1,2,3,4,5,6,4,7,0.5836722991698478,1.696880369355155,4.7473468944955375,0.03561790016438421,0.13268864768817823,simulated,simulated,simulated,3
21252,3,5,0,7,6,2,1,6,4,0.5836722991698478,1.696880369355155,4.7473468944955375,0.03561790016438421,0.13268864768817834,"[AM-47]  Yaqui (Uto-Aztecan, Cahitan)",americas,real,3
21236,1,4,5,2,0,7,6,0,3,0.5836722991698475,1.696880369355155,4.7473468944955375,0.03561790016438449,0.13268864768817834,Bora (Boran),americas,real,3
20772,0,1,2,3,1,4,5,6,6,0.5827626291055119,1.5944495657103712,4.718267090508067,0.015041142821402108,0.11613083002354285,simulated,simulated,simulated,4
21047,0,1,2,3,4,1,5,6,6,0.5826723709600392,1.6602075447377211,4.718267090508067,0.029068293000739966,0.13607507584265432,simulated,simulated,simulated,3
21104,0,1,2,3,4,4,5,6,1,0.5822009376997168,1.662606925046015,4.703794054834253,0.030140427147597296,0.13796202121754053,simulated,simulated,simulated,3
20825,0,1,2,3,4,4,5,6,4,0.5817686711535701,1.6679666452289075,4.703794054834253,0.03171213987706146,0.13753511511739658,simulated,simulated,simulated,4
20650,0,1,2,3,4,5,6,5,2,0.5813055447365123,1.688426271464128,4.6893654144347225,0.036635914354205344,0.1394440734650999,simulated,simulated,simulated,3
20766,0,1,2,3,4,5,6,6,1,0.5808309139248085,1.657058935249217,4.674981033129306,0.03051404143191479,0.14087777305802107,simulated,simulated,simulated,3
20814,0,1,2,3,4,5,6,6,4,0.5807114042824588,1.6653103939403695,4.674981033129306,0.032398576136971315,0.14024137678292703,simulated,simulated,simulated,3
20886,0,1,2,3,1,2,4,5,6,0.5780582072362177,1.5640507375501276,4.603718275877363,0.013577614253064741,0.11867736748514379,simulated,simulated,simulated,3
21144,0,1,2,3,4,3,5,6,7,0.57793829276649,1.6783405981353936,4.603718275877363,0.03852308357573031,0.1497362317543628,simulated,simulated,simulated,3
21131,0,1,2,3,2,4,5,6,7,0.5776480849453585,1.661963125679427,4.589596612656349,0.03536427840753538,0.15063488312179252,simulated,simulated,simulated,2
20978,0,1,2,3,4,2,5,6,3,0.577598856243875,1.6617929430779175,4.589596612656349,0.03537642703077399,0.14193178044611066,simulated,simulated,simulated,3
20938,0,1,2,3,4,2,5,6,0,0.5769610320709642,1.6544626533658047,4.575518266893129,0.03452271775643404,0.1441445595915054,simulated,simulated,simulated,3
20947,0,1,2,3,4,5,6,5,6,0.5767796607315538,1.687343946571672,4.575518266893129,0.041890442922422916,0.15243850578539841,simulated,simulated,simulated,3
20933,0,1,2,3,1,4,5,6,2,0.576557628824687,1.5866283747722494,4.575518266893129,0.020100635749077708,0.1315336328019444,simulated,simulated,simulated,4
20736,0,1,2,3,4,1,5,6,2,0.5764673706792143,1.6523863537995993,4.575518266893129,0.034562594583224714,0.153471961836099,simulated,simulated,simulated,3
20983,0,1,2,3,4,5,6,2,2,0.5763966930553239,1.6649807346873122,4.561483105713688,0.037500755229492935,0.15512912779326848,simulated,simulated,simulated,4
21142,0,1,1,2,3,4,5,6,7,0.576279825045811,1.618504854523282,4.561483105713688,0.02742885807492703,0.15458215169871015,simulated,simulated,simulated,3
20851,0,1,2,3,1,4,5,6,4,0.5759890535784375,1.5953773694991178,4.561483105713688,0.02264946168500969,0.13235968896264916,simulated,simulated,simulated,4
19783,0,1,2,3,4,2,5,5,5,0.575679871414654,1.6096255120296927,4.547490996651593,0.02616209044360237,0.14708504968166103,simulated,simulated,simulated,4
21140,0,1,2,3,4,5,5,6,7,0.575515981822784,1.6987359819417018,4.547490996651593,0.04592150424379367,0.15498348884940405,simulated,simulated,simulated,2
18740,0,1,2,3,4,2,5,5,2,0.5754216561365706,1.610711924302306,4.547490996651593,0.026659209388216077,0.14788276411303058,simulated,simulated,simulated,4
21123,0,1,2,3,3,4,5,6,7,0.5743524317707707,1.607497136390661,4.519635407044111,0.027184985290387893,0.15872361531672696,simulated,simulated,simulated,3
20710,0,1,2,3,4,2,5,1,6,0.5743367767392946,1.6242457047433754,4.519635407044111,0.030906374710662394,0.15305714313148955,simulated,simulated,simulated,4
21049,0,1,2,3,4,5,6,1,2,0.5728361983277639,1.6468233419654972,4.49195044644347,0.03762856079602084,0.16643917802902197,simulated,simulated,simulated,3
20992,0,1,2,3,4,5,6,5,1,0.5727230528406246,1.6798841264245497,4.49195044644347,0.04510171277771718,0.16357338382851871,simulated,simulated,simulated,2
21039,0,1,2,3,4,5,6,5,4,0.5726035431982754,1.688135585115702,4.49195044644347,0.04705816581237066,0.1628520462343761,simulated,simulated,simulated,2
20709,0,1,2,3,4,5,6,2,5,0.5723238474577546,1.6769901835478105,4.478171625149703,0.04499399987770948,0.165570199336736,simulated,simulated,simulated,3
20757,0,1,2,3,4,5,6,1,5,0.5722676230815145,1.6555723366923656,4.478171625149703,0.040267502945288504,0.16744908942589953,simulated,simulated,simulated,4
20971,0,1,2,3,1,4,5,6,5,0.5720317448197285,1.5855460498797933,4.478171625149703,0.02486613175033187,0.14228188300393185,simulated,simulated,simulated,4
20921,0,1,2,3,4,1,5,6,5,0.5719414866742554,1.6513040289071432,4.478171625149703,0.03964050308567224,0.16568555347081548,simulated,simulated,simulated,3
21024,0,1,2,3,4,4,5,6,3,0.5718878044542062,1.6611498247945746,4.478171625149703,0.041892804901302975,0.16471862380762736,simulated,simulated,simulated,3
19799,0,1,2,3,4,4,5,5,2,0.571751241609951,1.6130346163865201,4.464435069664186,0.031380873268200334,0.16770265148975605,simulated,simulated,simulated,5
20839,0,1,2,3,4,2,5,4,6,0.571721186748771,1.644957023736222,4.464435069664186,0.0385613081554254,0.15810892628941897,simulated,simulated,simulated,4
20981,0,1,2,3,4,4,5,6,0,0.5712499802812954,1.6538195350824618,4.464435069664186,0.04101765075052905,0.16724545914387734,simulated,simulated,simulated,3
20690,0,1,2,3,1,4,5,5,6,0.5709771316716401,1.557859629469987,4.450740650338783,0.019856466649654327,0.1444645287492885,simulated,simulated,simulated,4
20804,0,1,2,3,4,1,5,5,6,0.570886873526167,1.6236176084973368,4.450740650338783,0.03472133967239395,0.16874396657556323,simulated,simulated,simulated,3
20490,0,1,2,3,1,2,4,5,5,0.5708115166844356,1.5425262200914387,4.450740650338783,0.016576945066750857,0.13498301778890642,simulated,simulated,simulated,4
20837,0,1,2,3,4,3,5,6,6,0.5706916022147077,1.6568160806767045,4.450740650338783,0.042375700332687935,0.16994300575477306,simulated,simulated,simulated,4
20698,0,1,2,3,4,5,6,6,3,0.5705177806792978,1.6556018349977768,4.450740650338783,0.04227670307807567,0.16808835188477944,simulated,simulated,simulated,3
20849,0,1,2,3,2,4,5,6,6,0.570401394393576,1.640438608220738,4.43708823792304,0.039105863111681426,0.1707777977886923,simulated,simulated,simulated,3
20708,0,1,2,3,4,5,6,4,2,0.5702206083372403,1.667534660958344,4.43708823792304,0.04539336854898868,0.17187394558527824,simulated,simulated,simulated,4
20023,0,1,2,3,4,4,5,5,5,0.5699688196249852,1.6089823937463499,4.43708823792304,0.032449055657593394,0.17079339402625804,simulated,simulated,simulated,4
20962,0,1,2,3,4,5,6,6,0,0.5698799565063866,1.648271545285664,4.43708823792304,0.04139263372270057,0.17066215885719982,simulated,simulated,simulated,3
20893,0,1,2,3,4,5,6,4,5,0.5696520330909909,1.6762836556852123,4.423477703562975,0.048080788486375654,0.17292033033960608,simulated,simulated,simulated,3
20810,0,1,1,2,3,4,5,6,6,0.5690331344940285,1.5969803370645932,4.409908918799863,0.030866399418079598,0.17522466408828563,simulated,simulated,simulated,3
18048,0,1,2,3,4,2,5,5,1,0.5688798015037317,1.6051355896302846,4.409908918799863,0.03286903422296138,0.16554853732830987,simulated,simulated,simulated,4
18277,0,1,2,3,4,2,5,5,4,0.5687602918613825,1.613387048321437,4.409908918799863,0.034859661578416974,0.1647933046406146,simulated,simulated,simulated,4
20989,0,1,2,3,4,4,5,2,6,0.5686819493258659,1.6450204333154774,4.409908918799863,0.04211125543873635,0.17539421513697007,simulated,simulated,simulated,3
20654,0,1,2,3,4,2,5,2,6,0.5686329947062363,1.6383710711277604,4.409908918799863,0.04065238703749359,0.1658686987925101,simulated,simulated,simulated,3
20749,0,1,2,3,4,4,5,1,6,0.5686257249496249,1.6236025864600325,4.409908918799863,0.03731072489105167,0.17741312168681378,simulated,simulated,simulated,4
20826,0,1,2,3,4,5,6,2,6,0.5683665386990453,1.6671588639284858,4.409908918799863,0.04744682204171104,0.17571657105425842,simulated,simulated,simulated,3
20883,0,1,2,3,4,5,6,1,6,0.5683103143228052,1.6457410170730409,4.396381755569011,0.04277735066269165,0.17963619807679154,simulated,simulated,simulated,4
20925,0,1,2,3,4,5,5,6,6,0.568269291271001,1.677211464483013,4.396381755569011,0.04997663456618543,0.175761486064701,simulated,simulated,simulated,3
20922,0,1,2,3,4,5,6,1,1,0.5680557658812388,1.636765953849089,4.396381755569011,0.040990433252803486,0.17955492350026225,simulated,simulated,simulated,4
21095,0,1,2,3,4,5,6,4,4,0.5680219668564939,1.6640638399394032,4.396381755569011,0.04723340327497951,0.17688061311107828,simulated,simulated,simulated,4
21087,0,1,2,3,4,1,5,6,1,0.5677788631754317,1.6424768338555136,4.396381755569011,0.04256633143351232,0.17770949046564932,simulated,simulated,simulated,3
20658,0,1,2,3,4,1,5,6,4,0.5677653691409774,1.6520956674511733,4.396381755569011,0.04476772318259872,0.17679628653918655,simulated,simulated,simulated,2
20750,0,1,2,3,3,4,5,6,6,0.5671057412189879,1.5859726189319718,4.382896086198565,0.030478890565632095,0.17787036708023785,simulated,simulated,simulated,4
21015,0,1,2,3,4,5,6,4,6,0.5656947243322812,1.6664523360658876,4.3560487203083875,0.050556737584614,0.18345270549310566,simulated,simulated,simulated,4
20718,0,1,2,3,2,2,4,5,6,0.5656393612474842,1.594882193630749,4.3560487203083875,0.03418204053223422,0.1723265073817637,simulated,simulated,simulated,4
20819,0,1,2,3,1,4,5,6,1,0.5655120235806628,1.5746815273423522,4.3560487203083875,0.02967199519775479,0.1582424798672286,simulated,simulated,simulated,3
20680,0,1,2,3,4,3,5,6,2,0.5644866019338828,1.6489948897385827,4.3293658075654164,0.0480483262950617,0.18914841096914947,simulated,simulated,simulated,4
20861,0,1,2,3,4,5,6,2,1,0.5643099308081163,1.6596990437813637,4.3293658075654164,0.050697450551047823,0.18832922253141315,simulated,simulated,simulated,2
20908,0,1,2,3,4,5,6,2,4,0.5641904211657662,1.667950502472516,4.3293658075654164,0.05272288800313235,0.18749610093039404,simulated,simulated,simulated,2
20956,0,1,2,3,4,5,6,1,4,0.5641341967895261,1.6465326556170712,4.3293658075654164,0.047832002847066804,0.18961026201433118,simulated,simulated,simulated,3
21126,0,1,2,3,4,5,6,0,7,0.5638043304317155,1.653210709283259,4.316085706084105,0.04985715117290449,0.1910753415092724,simulated,simulated,simulated,2
