,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,r patterns,theta patterns,consistency_score
16535,0,0,1,0,2,3,4,3,2,0.35953518688908415,0.9428613100110174,2.6809303032774983,0.07464769859132166,0.4479441400612969,simulated16536,simulated,2.0,2.0,4.0
16536,0,1,2,3,3,4,1,3,1,0.3990331827760767,1.3333589361604303,2.9262462753452323,0.16402937602309423,0.611357819146951,simulated16537,simulated,2.0,3.0,5.0
16537,0,1,2,0,3,4,3,3,1,0.4146844955733646,1.1836059517495416,3.0642501508109636,0.09248196287478244,0.38642011262535536,simulated16538,simulated,3.0,2.0,5.0
16538,0,1,2,1,1,3,4,3,3,0.4360024167305858,1.2709249439186994,3.2684578995414215,0.09270231723246042,0.4215359033902798,simulated16539,simulated,3.0,3.0,6.0
16539,0,1,2,3,3,0,1,4,4,0.4158241474147317,1.3498499262674974,3.0642501508109636,0.145595053575978,0.5718571722949766,simulated16540,simulated,1.0,3.0,4.0
16540,0,1,2,3,2,2,3,4,2,0.4420228363269678,1.4039761970332665,3.298720836476787,0.12619671647549752,0.4771785099413324,simulated16541,simulated,3.0,2.0,5.0
16541,0,1,2,3,2,4,4,0,0,0.4457684394632233,1.460456396505525,3.3139572210412993,0.13892239226491626,0.4904990685976772,simulated16542,simulated,1.0,2.0,3.0
16542,0,1,2,3,4,4,3,4,2,0.4432886010344328,1.4546102946439354,3.298720836476787,0.14028056761025973,0.5042918349848913,simulated16543,simulated,2.0,2.0,4.0
16543,0,1,0,0,2,1,3,4,2,0.3590572349664376,1.0810467033218876,2.6809303032774983,0.12666947212765783,0.5428768787015161,simulated16544,simulated,2.0,2.0,4.0
16544,0,1,0,2,0,3,0,0,4,0.2770489287211211,1.0355473654481737,2.3563953955505594,0.212175401080259,0.8464128905663284,simulated16545,simulated,3.0,3.0,6.0
16545,0,1,2,3,2,4,3,4,3,0.41874642273365614,1.4308644477729655,3.0926223103792996,0.16754008053754996,0.5600412007115043,simulated16546,simulated,2.0,2.0,4.0
16546,0,1,2,0,3,4,2,4,1,0.41232952359795716,1.223484593463844,3.0361382814940043,0.1088385013573005,0.40450233119672985,simulated16547,simulated,2.0,1.0,3.0
16547,0,1,2,3,4,3,2,2,3,0.4475278915170977,1.4695485653115186,3.329263980586328,0.13925976225785866,0.4864988862523705,simulated16548,simulated,2.0,3.0,5.0
16548,0,1,2,3,1,1,3,2,4,0.421816353760327,1.3279874464499013,3.1356738720339177,0.129381785907528,0.49325039759603506,simulated16549,simulated,3.0,2.0,5.0
16549,0,0,1,2,3,3,1,3,4,0.37611702856778373,1.2114171701441752,2.78160973407402,0.1522088580578049,0.6256298041714333,simulated16550,simulated,2.0,3.0,5.0
16550,0,1,1,2,3,1,4,3,2,0.48152486062000155,1.4439089380405332,3.5185541798899833,0.0914773102341074,0.37867437825315975,simulated16551,simulated,3.0,2.0,5.0
