,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,LangCategory,systematicity
16796,0,1,2,3,4,2,2,1,3,0.48936970468057384,1.5369654448847379,2.6158434011464697,0.21855561123448491,0.5877498548457267,simulated,simulated,simulated,4
15338,0,1,2,3,1,3,4,3,1,0.48936955432437035,1.4860949327716466,2.6158434011464697,0.199108683034382,0.5663300458499021,simulated,simulated,simulated,4
20418,0,0,1,2,3,2,2,4,5,0.48935885040326177,1.4396494112757239,2.6158434011464697,0.18136391983709702,0.5821530613226926,simulated,simulated,simulated,5
17761,0,1,2,3,0,4,3,3,4,0.4893583969528761,1.5019985169647923,2.6158434011464697,0.20519955610528523,0.5773572733543947,simulated,simulated,simulated,4
19332,0,0,1,2,0,3,4,5,0,0.4893449076943408,1.3085438382739067,2.6158434011464697,0.1312580530251743,0.5004852793493366,simulated,simulated,simulated,4
12707,0,1,1,2,1,3,3,2,4,0.48929839449998846,1.4109257450953896,2.6158434011464697,0.17044372369990596,0.5271806253505458,simulated,simulated,simulated,4
13278,0,1,2,1,3,3,3,4,2,0.4892913031663406,1.4891549496244227,2.6158434011464697,0.20035673543182647,0.5745656771815075,simulated,simulated,simulated,4
11529,0,1,2,3,1,3,4,0,1,0.48927684214503575,1.463672617407021,2.6158434011464697,0.1906296606233361,0.573018898634183,simulated,simulated,simulated,4
16081,0,1,2,3,1,3,4,0,3,0.4892589229302571,1.4796717676107263,2.6158434011464697,0.1967638290740948,0.5681536336269613,simulated,simulated,simulated,5
17968,0,1,2,3,2,1,4,1,3,0.489249871824041,1.5065760891511304,2.6158434011464697,0.20705802245167632,0.5875740267818741,simulated,simulated,simulated,3
16649,0,1,1,2,1,0,3,4,3,0.48923868425584827,1.3721942482050782,2.6158434011464697,0.15569692952052597,0.5282842291771017,simulated,simulated,simulated,5
17967,0,1,2,3,2,4,4,1,3,0.48923457397005965,1.5683618295073463,2.6158434011464697,0.23069313651068607,0.605662515593935,simulated,simulated,simulated,3
14021,0,1,2,3,0,2,4,1,0,0.4892163254572415,1.4394595303617317,2.6158434011464697,0.18143385599056622,0.5560836375412876,simulated,simulated,simulated,4
11109,0,0,1,2,1,1,3,4,2,0.48919368886322334,1.3239140158714087,2.6158434011464697,0.1372850737451837,0.5057825290143365,simulated,simulated,simulated,5
13979,0,1,2,1,3,4,3,2,2,0.48919087416802953,1.4940189601964298,2.6158434011464697,0.20231660699840265,0.5792485768887778,simulated,simulated,simulated,4
15590,0,1,2,0,0,3,1,1,4,0.48917654360280705,1.2642347657263768,2.6158434011464697,0.11448768426744411,0.48398092137486814,simulated,simulated,simulated,5
18659,0,1,2,2,3,4,4,2,5,0.4891751360379901,1.6201660222046153,2.6158434011464697,0.2505565859040549,0.6184686123045136,simulated,simulated,simulated,2
16135,0,0,1,2,3,3,4,1,3,0.48916056408130637,1.3924864585276466,2.6158434011464697,0.1635324752021432,0.5769945746759657,simulated,simulated,simulated,5
17104,0,1,1,2,3,3,4,3,0,0.4891364012490502,1.4690394935689604,2.6158434011464697,0.19282178250281906,0.5973778456856085,simulated,simulated,simulated,4
13072,0,1,2,3,3,0,3,4,4,0.4891091207975897,1.50390635747336,2.6158434011464697,0.20617817275080566,0.5976468660351555,simulated,simulated,simulated,5
17892,0,1,2,0,3,3,4,0,0,0.489108606222048,1.3672487794466455,2.6158434011464697,0.15393642467147278,0.5158952439280668,simulated,simulated,simulated,4
14151,0,1,2,3,1,4,4,0,0,0.48908615071805905,1.4813530549055962,2.6158434011464697,0.19757933368156266,0.5577621442384737,simulated,simulated,simulated,4
16408,0,1,1,0,2,3,2,1,4,0.48907570239773945,1.311476864492256,2.6158434011464697,0.13264851283458928,0.5112107091271652,simulated,simulated,simulated,5
16329,0,1,1,2,3,4,4,1,3,0.48904634555082716,1.4889834239152124,2.6158434011464697,0.2005361211904256,0.6130729268805805,simulated,simulated,simulated,4
6094,0,1,2,1,1,1,3,3,2,0.48902616496882123,1.2613819158442512,2.6158434011464697,0.11354745866997047,0.47837217991118597,simulated,simulated,simulated,6
14206,0,1,2,3,3,4,2,2,3,0.4890197090043098,1.517128285074703,2.6158434011464697,0.21132214078990222,0.5981360956799182,simulated,simulated,simulated,3
15446,0,1,2,3,2,2,1,4,0,0.48892839852825287,1.4631098317900457,2.6158434011464697,0.1907629592445399,0.5637061959598276,simulated,simulated,simulated,4
12422,0,1,1,2,1,3,3,1,4,0.4889231426056062,1.3558808587507873,2.6158434011464697,0.14977609270593292,0.540274464157205,simulated,simulated,simulated,4
11431,0,1,2,1,1,3,2,2,4,0.48891758657723616,1.361645648568665,2.6158434011464697,0.1519854464904496,0.5012105973082088,simulated,simulated,simulated,4
16023,0,1,2,1,3,4,4,3,3,0.48889360456604947,1.534446520542846,2.6158434011464697,0.21806876213699306,0.5707779447994007,simulated,simulated,simulated,4
15469,0,1,1,2,3,1,0,1,4,0.48888901427271336,1.3177671413889216,2.6158434011464697,0.13523988500679826,0.5794539159381551,simulated,simulated,simulated,4
16607,0,1,1,2,2,2,3,2,4,0.48887958625993777,1.3884764243370156,2.6158434011464697,0.16228047356882672,0.5795624270370137,simulated,simulated,simulated,5
19286,0,1,2,1,0,0,3,4,5,0.4888754396407966,1.4383861837302232,2.6158434011464697,0.18136441654402397,0.5339399083178868,simulated,simulated,simulated,3
13229,0,1,1,2,2,3,2,3,4,0.48886469920618114,1.44297819771688,2.6158434011464697,0.1831306190925581,0.5850447835765654,simulated,simulated,simulated,5
14282,0,1,2,3,0,4,3,1,4,0.488857426272445,1.5007550836920134,2.6158434011464697,0.2052251798011706,0.5986710854806614,simulated,simulated,simulated,3
12641,0,0,1,0,1,2,3,3,4,0.4888467846001918,1.1827049110875996,2.6158434011464697,0.08364973093565724,0.4135631028501089,simulated,simulated,simulated,4
15159,0,1,2,1,3,3,0,2,4,0.48883828669032137,1.4371254194290473,2.6158434011464697,0.18091959710248853,0.5877881123660924,simulated,simulated,simulated,4
16741,0,1,2,0,3,4,0,2,3,0.4888287955753403,1.3940667481165947,2.6158434011464697,0.16446836610635965,0.5455115138412403,simulated,simulated,simulated,3
13339,0,1,2,3,4,1,4,3,3,0.48881644964574766,1.5630883251008023,2.6158434011464697,0.22909527455530226,0.5901146847279768,simulated,simulated,simulated,3
18628,0,1,2,3,0,0,4,0,5,0.48879820954096864,1.4763594350347673,2.6158434011464697,0.19595828448536082,0.587835051188154,simulated,simulated,simulated,4
11812,0,1,2,1,3,0,4,4,2,0.48878919426589884,1.476297028720355,2.6158434011464697,0.19594344270752556,0.5763460294814091,simulated,simulated,simulated,4
19782,0,1,2,3,4,0,4,5,0,0.48878845264927095,1.616675387173581,2.6158434011464697,0.24960884880357193,0.6189377036512473,simulated,simulated,simulated,3
16230,0,1,1,2,2,3,4,1,2,0.48874764892582867,1.408209109039027,2.6158434011464697,0.169955937665036,0.5983811730864596,simulated,simulated,simulated,5
13763,0,1,1,2,3,1,0,2,4,0.48872532580481876,1.3697648939124365,2.6158434011464697,0.15528158012475665,0.56526153388305,simulated,simulated,simulated,5
12711,0,1,2,2,1,2,0,3,4,0.48871387077031403,1.3624358268428638,2.6158434011464697,0.15249123629532305,0.5234524261481314,simulated,simulated,simulated,4
14898,0,0,1,2,2,3,4,4,0,0.4886893761076607,1.3334133498476601,2.6158434011464697,0.14142084776180192,0.5579219286752634,simulated,simulated,simulated,2
20531,0,1,2,2,2,0,3,4,5,0.48868434624578505,1.5016229180368157,2.6158434011464697,0.20573002064517226,0.5809740455223716,simulated,simulated,simulated,3
15466,0,1,2,3,4,4,3,0,3,0.4886630427625933,1.5418589349129932,2.6158434011464697,0.2211329853006432,0.6194178761751656,simulated,simulated,simulated,5
19055,0,1,2,3,4,0,1,3,5,0.48862242985369964,1.6023116794045116,2.6158434011464697,0.24428382891563466,0.6216557692545839,simulated,simulated,simulated,2
14249,0,1,1,2,2,3,1,4,3,0.48859870022643137,1.4267759535589504,2.6158434011464697,0.17720272888504668,0.5913183454425766,simulated,simulated,simulated,5
19677,0,1,2,3,0,0,4,5,0,0.4885568487336751,1.5001329944160153,2.607819439353788,0.20591955624944003,0.5855571161132208,simulated,simulated,simulated,4
18457,0,1,2,2,3,2,2,4,5,0.4885505328714801,1.5248459805707115,2.607819439353788,0.21540236645083669,0.58252379304971,simulated,simulated,simulated,5
15994,0,1,2,0,1,0,3,1,4,0.4885055081828127,1.2834052170129007,2.607819439353788,0.12286400138701442,0.46628718721625995,simulated,simulated,simulated,5
18103,0,1,1,1,2,3,3,4,5,0.4884996634135761,1.4662752472659237,2.607819439353788,0.19299357768972628,0.5592904876349921,simulated,simulated,simulated,3
13706,0,1,2,3,4,2,2,4,3,0.48849633160315564,1.5715349743279745,2.607819439353788,0.2333600287689155,0.5812047034896005,simulated,simulated,simulated,4
17356,0,1,2,3,1,1,1,1,4,0.4884876734415191,1.3535502093781941,2.607819439353788,0.14977978439372744,0.5382899863973771,simulated,simulated,simulated,5
19409,0,1,2,3,0,0,0,4,5,0.4884860266030131,1.4491847782161589,2.607819439353788,0.18645366681525485,0.5960696733552522,simulated,simulated,simulated,4
17766,0,0,1,2,3,3,4,2,2,0.4884857318761955,1.387890027192367,2.607819439353788,0.16294974568310158,0.5644018584416519,simulated,simulated,simulated,3
11990,0,1,2,2,3,4,4,4,4,0.4884840716642236,1.545139135853184,2.607819439353788,0.22325048423148738,0.6047997336246644,simulated,simulated,simulated,4
17814,0,0,1,2,2,3,2,4,4,0.48845120086638305,1.3460628842014475,2.607819439353788,0.14694515129959912,0.5569308467992211,simulated,simulated,simulated,4
17365,0,1,2,3,4,1,0,0,4,0.48844723643231913,1.4723525770754018,2.607819439353788,0.19537643051173242,0.6112360587131661,simulated,simulated,simulated,4
13692,0,1,2,3,2,4,4,4,0,0.4884082333004911,1.5535881686873085,2.607819439353788,0.22656620673237393,0.5931621338460611,simulated,simulated,simulated,3
16641,0,1,1,2,0,1,3,4,1,0.488391982808704,1.3112896414575126,2.607819439353788,0.13367014758594586,0.5249993470603438,simulated,simulated,simulated,4
8447,0,1,1,0,2,2,3,1,3,0.48835492940539327,1.2462215386364908,2.607819439353788,0.10875604760835163,0.5039792643217786,simulated,simulated,simulated,5
17023,0,1,1,2,3,4,1,4,4,0.4883504342296767,1.4646349807493952,2.607819439353788,0.19251382677946124,0.6035012095870808,simulated,simulated,simulated,4
11290,0,1,2,2,0,2,3,3,4,0.4883474715320355,1.419187558907722,2.607819439353788,0.1750894242401385,0.5337422842994783,simulated,simulated,simulated,5
11417,0,1,1,2,1,3,4,3,0,0.48834741575517504,1.399818778212431,2.607819439353788,0.16766228609283262,0.5345904417840266,simulated,simulated,simulated,4
12442,0,1,2,1,3,2,0,0,4,0.4883277744425818,1.3714320295272844,2.607819439353788,0.15679668425677418,0.5418554947839385,simulated,simulated,simulated,5
8253,0,1,2,0,1,1,3,1,3,0.48832603185013346,1.2255714887283995,2.607819439353788,0.10086643301646366,0.43485567539888115,simulated,simulated,simulated,6
13564,0,1,2,3,3,4,0,0,0,0.48831723218931233,1.4141163980782243,2.607819439353788,0.1731750654435233,0.6116015334283254,simulated,simulated,simulated,5
14133,0,1,2,3,4,3,0,2,4,0.48827268667192203,1.5434115015540184,2.607819439353788,0.2227993868934962,0.6428413406050899,simulated,simulated,simulated,4
12699,0,0,1,2,1,3,4,3,4,0.48826910132648194,1.4066131876458063,2.607819439353788,0.17034599924309482,0.5589898394369166,simulated,simulated,simulated,4
17433,0,1,2,0,3,4,0,3,1,0.4882558438086997,1.38128153882799,2.607819439353788,0.16064552871838136,0.5510808393159781,simulated,simulated,simulated,4
15328,0,1,1,2,3,3,3,1,4,0.4882523090841555,1.4296034347423026,2.607819439353788,0.17917868063386366,0.6063891490993532,simulated,simulated,simulated,4
16245,0,1,1,2,3,2,1,4,4,0.4882522855340903,1.4540731637058695,2.607819439353788,0.18856191860219038,0.6056178001701804,simulated,simulated,simulated,3
12233,0,1,2,3,0,3,4,1,1,0.4882413511103376,1.458086373662951,2.607819439353788,0.1901117670690395,0.5984465412967983,simulated,simulated,simulated,5
17263,0,1,2,2,1,3,4,4,0,0.48823544329342883,1.4726982613903596,2.607819439353788,0.19572078049475894,0.5510949305899615,simulated,simulated,simulated,4
3796,0,1,2,0,1,1,3,1,2,0.48822733315390443,1.2043659342354431,2.607819439353788,0.0928336045935409,0.44107615573977343,simulated,simulated,simulated,5
13882,0,1,2,3,1,3,0,3,4,0.48819939953763125,1.440888347494631,2.607819439353788,0.18355892687480452,0.5778959161333982,simulated,simulated,simulated,5
12870,0,1,1,2,0,2,3,4,3,0.48816735643534814,1.422613911091962,2.607819439353788,0.17658341564763705,0.5723318470931835,simulated,simulated,simulated,3
15726,0,1,2,1,2,2,3,2,4,0.48815703976886726,1.3883729416175672,2.607819439353788,0.16346361718510438,0.5166872274878125,simulated,simulated,simulated,5
14695,0,1,2,3,4,2,0,2,0,0.48814730625438996,1.4717796688697686,2.607819439353788,0.19545667208814738,0.6027046094077291,simulated,simulated,simulated,5
9347,0,1,2,0,1,0,3,3,2,0.4881098950077032,1.2532665233700881,2.607819439353788,0.11170256686626012,0.4487137665951285,simulated,simulated,simulated,5
11200,0,1,2,3,4,1,2,2,1,0.4881003261349208,1.5098650011206167,2.607819439353788,0.21010793487999566,0.6040792516248337,simulated,simulated,simulated,4
14462,0,1,2,3,4,1,3,0,2,0.4880950349847053,1.5177524465711212,2.607819439353788,0.2131377626723872,0.6181962898072415,simulated,simulated,simulated,4
19945,0,0,1,0,2,3,1,4,5,0.4880883506906417,1.2794525090740407,2.607819439353788,0.12176544506893805,0.4671974144249478,simulated,simulated,simulated,4
17155,0,1,1,1,2,3,4,4,3,0.4880413754705082,1.4046010743593518,2.607819439353788,0.16980215585002847,0.5514207400230204,simulated,simulated,simulated,5
20008,0,0,1,1,1,2,3,4,5,0.4880264263145784,1.3437794447649027,2.607819439353788,0.14649431329859963,0.5381368346689803,simulated,simulated,simulated,3
17177,0,1,2,1,2,2,3,0,4,0.48802417092700345,1.38447619224259,2.607819439353788,0.16210223020688633,0.5189162285531286,simulated,simulated,simulated,4
11970,0,1,1,2,3,1,2,1,4,0.4880122013654913,1.3666294611391256,2.607819439353788,0.1552706542245065,0.5667763610997353,simulated,simulated,simulated,5
19750,0,1,2,3,4,0,5,0,3,0.4879900313174388,1.6049956727232249,2.607819439353788,0.24669723977272326,0.6273431099232225,simulated,simulated,simulated,2
11621,0,1,1,2,3,4,0,1,1,0.48798994774268234,1.354291344739453,2.607819439353788,0.1505617074377004,0.6368291257522649,simulated,simulated,simulated,3
13834,0,1,2,0,2,0,3,4,3,0.48797906028067106,1.381449353760358,2.607819439353788,0.16098666291802308,0.5075986343309085,simulated,simulated,simulated,4
17649,0,1,2,3,4,2,4,3,0,0.48793720062027024,1.5642879467315685,2.607819439353788,0.23114019910481615,0.5815815306272875,simulated,simulated,simulated,3
16738,0,1,2,3,4,3,4,2,4,0.48787284011253096,1.5891464454935744,2.607819439353788,0.24073685252627264,0.6270727666398037,simulated,simulated,simulated,3
20419,0,1,2,3,4,0,4,0,5,0.4878679197041138,1.5948663783617176,2.607819439353788,0.24293515058263027,0.6263713714646308,simulated,simulated,simulated,2
12849,0,1,2,3,0,4,2,4,4,0.48786780914365857,1.5256696061240962,2.607819439353788,0.21640091938867004,0.5841289684134758,simulated,simulated,simulated,4
16600,0,1,2,3,3,1,3,2,4,0.48786492258130676,1.4848477075674078,2.607819439353788,0.20075015373083438,0.5908416070746638,simulated,simulated,simulated,4
16602,0,1,1,2,1,3,0,0,4,0.48785328377406323,1.2798407031529706,2.607819439353788,0.12214936971434233,0.5365679687195343,simulated,simulated,simulated,6
16852,0,1,1,2,2,3,3,4,2,0.48784565059888263,1.4701624289189767,2.607819439353788,0.19513817746546186,0.5855913841694017,simulated,simulated,simulated,4
13163,0,1,2,2,2,2,3,4,1,0.4877997194461543,1.3886952722137977,2.607819439353788,0.1639445390851989,0.546798426489929,simulated,simulated,simulated,4
17058,0,1,2,1,3,3,0,4,3,0.48779872550535863,1.4448249704064549,2.607819439353788,0.18546914671857676,0.5882563472512243,simulated,simulated,simulated,5
12037,0,1,1,2,3,0,3,4,4,0.4877975357841522,1.478980162392988,2.607819439353788,0.19856755915049226,0.5951931352478048,simulated,simulated,simulated,3
12101,0,1,2,0,3,4,4,4,0,0.48778024883866,1.436836291763177,2.607819439353788,0.18242426764725028,0.5220978037179415,simulated,simulated,simulated,4
11099,0,1,2,1,3,3,4,1,1,0.4877782952992715,1.430453413828855,2.607819439353788,0.1799786292107527,0.578164233807403,simulated,simulated,simulated,4
13584,0,1,2,3,0,3,2,4,4,0.48776966044807235,1.5151077890805702,2.607819439353788,0.21244901121139884,0.5860252503276377,simulated,simulated,simulated,4
16969,0,0,1,2,3,4,3,4,4,0.48776631984830754,1.4253525592379503,2.607819439353788,0.17803462008934587,0.5737872144230545,simulated,simulated,simulated,5
10332,0,1,1,2,2,3,3,3,3,0.4877232462965049,1.3699535544133825,2.607819439353788,0.15683427318474782,0.5708712648053851,simulated,simulated,simulated,5
12747,0,1,2,3,1,4,4,0,3,0.48770030656488705,1.5206604794831966,2.607819439353788,0.2146476115902703,0.5665259928923312,simulated,simulated,simulated,3
14092,0,1,2,3,4,3,0,4,1,0.4876997349052812,1.530626292265414,2.607819439353788,0.2184696950584878,0.6458779451647728,simulated,simulated,simulated,5
15051,0,1,2,3,3,1,0,3,4,0.48768660826728794,1.4426173607424795,2.607819439353788,0.18473472925004122,0.6024648776955972,simulated,simulated,simulated,5
5720,0,1,1,2,0,1,3,3,3,0.4876831798524701,1.2749765645398619,2.607819439353788,0.12045426067689936,0.49233702479572083,simulated,simulated,simulated,5
12532,0,1,2,1,3,4,3,4,2,0.48767727732664645,1.535651390963902,2.607819439353788,0.22041908769353624,0.5863240820611475,simulated,simulated,simulated,3
15885,0,0,1,2,3,2,3,4,4,0.48766817115272154,1.4147907421944241,2.607819439353788,0.17408271191207442,0.575740749813452,simulated,simulated,simulated,4
17939,0,1,2,3,2,4,4,3,2,0.48766081462024014,1.5685813346734854,2.607819439353788,0.23306293679512313,0.6073169633140605,simulated,simulated,simulated,3
12187,0,1,2,2,2,1,3,4,3,0.4876363710917846,1.4537224168175733,2.607819439353788,0.18904333489519817,0.5640265532714006,simulated,simulated,simulated,4
11291,0,1,2,0,0,2,2,3,4,0.48763613141014517,1.2902112108049013,2.607819439353788,0.126343219044098,0.43747137969810335,simulated,simulated,simulated,4
12474,0,1,2,0,1,3,1,4,1,0.4876205379355074,1.3068207713532,2.607819439353788,0.13272795000488571,0.46422932765938363,simulated,simulated,simulated,4
9855,0,1,2,0,1,2,3,0,2,0.4876184406976898,1.2203637321060463,2.607819439353788,0.09957704671572758,0.4106284737614343,simulated,simulated,simulated,3
19046,0,1,0,2,3,4,3,3,5,0.4876150735522382,1.5439733334371557,2.607819439353788,0.22367244126446412,0.6166012746145848,simulated,simulated,simulated,5
15707,0,1,2,0,3,1,1,1,4,0.4875973444166133,1.3250447977921553,2.607819439353788,0.13973936754111105,0.5037173329480412,simulated,simulated,simulated,5
13789,0,1,2,3,0,1,4,3,4,0.48756997179470574,1.5014619265664941,2.607819439353788,0.20741602834305245,0.5692679673593362,simulated,simulated,simulated,3
12739,0,1,2,2,3,3,4,1,3,0.4875667446952525,1.5239480243052366,2.607819439353788,0.21604182240378064,0.6244432161421647,simulated,simulated,simulated,5
16879,0,1,2,3,3,1,3,3,4,0.4875584198895373,1.4500228556957824,2.607819439353788,0.18770264450517796,0.5768998408600761,simulated,simulated,simulated,4
10766,0,1,2,1,1,2,3,3,1,0.48754524136699207,1.2775617112526727,2.607819439353788,0.12158350503033721,0.45061170735541,simulated,simulated,simulated,4
11873,0,1,1,2,3,3,4,2,0,0.48754440948948496,1.4773328987472774,2.607819439353788,0.1981890222169267,0.5985314983776008,simulated,simulated,simulated,3
13408,0,1,2,3,2,0,4,4,3,0.4875183394073268,1.5411808056377971,2.607819439353788,0.2226983467479976,0.5902890437429646,simulated,simulated,simulated,3
17931,0,1,1,2,0,0,3,3,4,0.48749931398686686,1.3549979716723186,2.607819439353788,0.151323305863156,0.5491857412084318,simulated,simulated,simulated,3
16146,0,1,2,3,0,1,4,3,2,0.4874712730984765,1.480256372073538,2.607819439353788,0.19938319992013012,0.5762546096693808,simulated,simulated,simulated,3
14251,0,0,1,0,2,3,3,4,4,0.4874312633151141,1.2506347555295214,2.607819439353788,0.11137201525388127,0.4542528699069912,simulated,simulated,simulated,5
14776,0,0,1,2,1,1,3,2,4,0.4873963394703311,1.311043223576996,2.607819439353788,0.13457129899868997,0.5087032745332708,simulated,simulated,simulated,5
11319,0,1,1,2,0,3,3,3,4,0.4873870907024225,1.4139577135887924,2.607819439353788,0.17404435743790717,0.5574978407837274,simulated,simulated,simulated,4
16859,0,1,2,3,4,4,3,0,0,0.48738618120614796,1.5183742588135807,2.607819439353788,0.2140850578986445,0.6165261990254299,simulated,simulated,simulated,4
13145,0,1,2,3,2,0,4,1,4,0.48737751433302745,1.5167595403226224,2.607819439353788,0.2134745413779337,0.6127697673251573,simulated,simulated,simulated,4
12076,0,1,2,1,3,4,0,2,2,0.4873739819997591,1.4283009474566204,2.607819439353788,0.17955755316783117,0.5995078537317848,simulated,simulated,simulated,4
11775,0,1,2,3,1,4,4,1,0,0.48736956236055273,1.4905473696948952,2.607819439353788,0.203431118538116,0.574392248885315,simulated,simulated,simulated,3
15074,0,0,1,2,2,3,3,4,3,0.4873536325643064,1.3783750139083302,2.607819439353788,0.1604331977226953,0.5656277214819934,simulated,simulated,simulated,4
6098,0,0,1,0,2,1,3,3,3,0.4873343008636881,1.1169026190410374,2.607819439353788,0.06018776763747269,0.3714944880974773,simulated,simulated,simulated,5
7797,0,1,2,0,0,2,1,3,3,0.4873263415109612,1.2251776105149035,2.607819439353788,0.10171508597645532,0.42695991916129084,simulated,simulated,simulated,5
11897,0,1,2,3,2,1,0,1,4,0.4873108680424456,1.4307287820498138,2.607819439353788,0.18055164975245233,0.6070332248253498,simulated,simulated,simulated,3
18452,0,1,2,1,0,3,0,4,5,0.48730485364853027,1.4273565404019333,2.607819439353788,0.17926453717714919,0.5596546519115498,simulated,simulated,simulated,3
13816,0,1,2,3,0,2,3,2,4,0.48730158951137614,1.4567074378286895,2.607819439353788,0.1905227589942067,0.5495532172895496,simulated,simulated,simulated,4
12304,0,1,2,3,0,2,4,0,1,0.4872968280777452,1.4335425157765527,2.607819439353788,0.181644650048638,0.5594810083278836,simulated,simulated,simulated,4
3659,0,1,2,0,1,3,2,2,2,0.48728835434292983,1.2400100296306429,2.607819439353788,0.10744074418946321,0.439334897629039,simulated,simulated,simulated,4
19875,0,1,0,0,2,3,4,5,4,0.4872852443829341,1.4113481738981817,2.607819439353788,0.17314554410618233,0.5361216279141999,simulated,simulated,simulated,4
14173,0,1,2,3,2,1,4,0,2,0.4872793247305678,1.479136458904387,2.607819439353788,0.19914570399743692,0.5969823156523342,simulated,simulated,simulated,3
13962,0,1,2,0,3,4,2,3,1,0.487231596049434,1.4481611570764839,2.607819439353788,0.18731557742507254,0.5387678785615909,simulated,simulated,simulated,4
14099,0,1,2,2,3,3,2,4,4,0.4871704336179339,1.5254107586152768,2.607819439353788,0.21699903669700696,0.6076965072864882,simulated,simulated,simulated,4
11992,0,1,2,3,4,2,2,3,4,0.4871522660920624,1.569151538797754,2.607819439353788,0.23379013701201204,0.58169525138775,simulated,simulated,simulated,3
14585,0,1,2,1,3,2,3,1,4,0.48713362453624187,1.444030399584757,2.607819439353788,0.18582955986701577,0.5455869201470691,simulated,simulated,simulated,4
18474,0,1,2,3,4,0,5,3,0,0.4871132148697046,1.613933889240676,2.607819439353788,0.25100152377536844,0.6242014004411691,simulated,simulated,simulated,3
17265,0,1,1,2,3,4,2,1,1,0.4871131348354598,1.403153664489657,2.607819439353788,0.1701753696117234,0.6201057084034951,simulated,simulated,simulated,4
19394,0,0,1,2,0,3,0,4,5,0.4871109974960599,1.2521766917060417,2.607819439353788,0.11228355520535867,0.5123622852472334,simulated,simulated,simulated,5
12073,0,1,2,3,3,4,1,1,0,0.48710379813039606,1.4671183194719621,2.607819439353788,0.19471272923778948,0.612800556149534,simulated,simulated,simulated,4
17244,0,1,2,3,4,4,4,2,3,0.48707226941184034,1.5862259597342998,2.607819439353788,0.24041752753357185,0.6142272362786649,simulated,simulated,simulated,3
11316,0,1,2,3,2,2,2,4,2,0.48705837672538954,1.4385581419076703,2.607819439353788,0.1838064040865356,0.5678672471793562,simulated,simulated,simulated,5
12156,0,1,2,0,3,0,4,2,4,0.48703088138474326,1.413636586952793,2.607819439353788,0.17427742685136083,0.5382702898718035,simulated,simulated,simulated,4
7606,0,1,2,3,1,1,0,2,2,0.4870049789004902,1.3110740925466207,2.607819439353788,0.13497449664941116,0.555510539369424,simulated,simulated,simulated,4
17581,0,1,2,3,4,1,0,3,3,0.4869995574774779,1.4973703123609932,2.607819439353788,0.20641746355698978,0.6102548077467189,simulated,simulated,simulated,4
10749,0,1,1,0,0,2,3,3,3,0.48698006427611884,1.1695211186896441,2.607819439353788,0.08071920624085548,0.433231038600283,simulated,simulated,simulated,5
14172,0,1,2,3,4,4,1,4,3,0.4869730498313054,1.564841455334055,2.607819439353788,0.2323165994821282,0.6188312260372902,simulated,simulated,simulated,4
17588,0,1,2,2,3,1,4,4,1,0.4869357993174521,1.509399906572657,2.607819439353788,0.21109411555089422,0.5977176236309123,simulated,simulated,simulated,4
15101,0,1,2,3,1,4,4,0,1,0.486931457570031,1.4900197576588954,2.607819439353788,0.2036669040928664,0.5734765885125639,simulated,simulated,simulated,3
18436,0,0,1,2,3,4,0,5,2,0.4869109259058959,1.4037072394997492,2.607819439353788,0.17058985359443643,0.6003218160013557,simulated,simulated,simulated,4
9217,0,1,2,3,1,2,0,3,2,0.48686263841928445,1.3512873757660264,2.607819439353788,0.15053710841648876,0.5365016943589689,simulated,simulated,simulated,4
15340,0,0,1,2,1,3,4,4,2,0.48686041947612013,1.3833373323658846,2.607819439353788,0.16282927202230973,0.5473580634373563,simulated,simulated,simulated,3
14573,0,0,1,2,3,1,4,0,3,0.48685294395531664,1.3309914237541463,2.607819439353788,0.1427640738672434,0.5506599259269737,simulated,simulated,simulated,5
17521,0,1,2,3,4,1,3,4,3,0.48682775487681673,1.5576188308591499,2.607819439353788,0.2296922914626108,0.6043721364619028,simulated,simulated,simulated,4
14089,0,1,1,0,2,3,0,3,4,0.48682088622766906,1.2966432895326239,2.607819439353788,0.12962492284355434,0.5185791413585128,simulated,simulated,simulated,4
19414,0,1,2,2,3,4,4,0,5,0.48681016717902503,1.611656545068664,2.607819439353788,0.2504312962163718,0.6243966140439507,simulated,simulated,simulated,2
11819,0,1,2,0,3,2,1,4,0,0.4867924266415571,1.3720642627264699,2.607819439353788,0.1585744695477741,0.4892736672294985,simulated,simulated,simulated,3
18245,0,1,2,3,0,4,2,0,5,0.48678095898672646,1.5341177417288914,2.607819439353788,0.22072730962928547,0.5986946167897799,simulated,simulated,simulated,3
14245,0,1,2,3,1,0,0,4,2,0.4867805063735007,1.4142214145490783,2.607819439353788,0.17475206109905972,0.5834446863127543,simulated,simulated,simulated,3
11452,0,1,2,0,2,1,0,3,4,0.4867692884987229,1.3063255661907167,2.607819439353788,0.13338930701468305,0.49201927148470126,simulated,simulated,simulated,3
18027,0,1,2,3,4,0,2,5,3,0.4867599054977769,1.6379284036242385,2.607819439353788,0.26055582076993167,0.6203918916158113,simulated,simulated,simulated,2
12533,0,0,1,2,0,3,4,1,1,0.48675088534579714,1.2487020084447737,2.607819439353788,0.11131125790700983,0.49597551091054126,simulated,simulated,simulated,6
