,gamma,informativity,complexity,J
859,7.1433610552729245,0.6170787583430182,1.7124101740997761,-2.695606196283912
860,7.1214491716511,0.6169931685799996,1.7117997161360137,-2.682085773162412
861,7.099604501577654,0.616906244872178,1.7111816457094848,-2.6686087074363973
862,7.077826838878564,0.6168179692858902,1.7105558881396237,-2.6551748895746234
863,7.056115978012245,0.6167283236811383,1.7099223682074414,-2.641784210611746
864,7.034471714067588,0.6166372897094758,1.7092810101523899,-2.6284365621482184
865,7.01289384276205,0.6165448488118694,1.7086317376691917,-2.6151318363502263
866,6.991382160439713,0.616450982216542,1.7079744739046279,-2.601869925949643
867,6.96993646406935,0.6163556709367883,1.7073091414542907,-2.5886507242439594
868,6.948556551242538,0.6162588957687678,1.7066356623592938,-2.57547412509627
869,6.927242220171717,0.6161606372892696,1.7059539581029413,-2.5623400229351994
870,6.9059932696883095,0.6160608758534634,1.7052639496073574,-2.549248312754946
871,6.884809499240812,0.615959591592611,1.7045655572300726,-2.5361988901152275
872,6.863690708892893,0.6158567644117616,1.7038587007605657,-2.523191651141282
873,6.842636699321527,0.6157523739874213,1.7031432994167617,-2.5102264925239215
874,6.821647271815089,0.6156463997651911,1.702419271841488,-2.4973033115195094
875,6.800722228271502,0.6155388209573831,1.7016865360988784,-2.4844220059500284
876,6.779861371196354,0.6154296165406059,1.700945009670737,-2.4715824742031014
877,6.7590645037010315,0.6153187652533292,1.7001946094528493,-2.458784615232076
878,6.7383314295008745,0.6152062455934093,1.6994352517512452,-2.446028328556059
879,6.717661952913306,0.6150920358156013,1.6986668522784172,-2.4333135142600364
880,6.697055878856005,0.6149761139290244,1.6978893261494796,-2.420640072994913
881,6.676513012845052,0.6148584576946188,1.697102587878284,-2.4080079059776773
882,6.656033160993091,0.6147390446225511,1.6963065513734754,-2.3954169149914364
883,6.635616130007515,0.6146178519696135,1.6955011299345017,-2.3828670023856366
884,6.61526172718862,0.6144948567365691,1.6946862362475612,-2.3703580710761187
885,6.594969760427809,0.6143700356654809,1.6938617823814983,-2.357890024545302
886,6.574740038205766,0.6142433652370094,1.6930276797836443,-2.3454627668423687
887,6.554572369590643,0.6141148216676691,1.692183839275594,-2.3330762025833947
888,6.534466564236277,0.6139843809070593,1.691330171048931,-2.320730236951558
889,6.5144224323803686,0.6138520186350624,1.6904665846608853,-2.3084247756973375
890,6.494439784842714,0.6137177102590086,1.6895929890299373,-2.2961597251387413
891,6.474518433023411,0.6135814309107979,1.6887092924313516,-2.2839349921614893
892,6.454658188901066,0.6134431554440034,1.6878154024926535,-2.2717504842192926
893,6.434858865031046,0.6133028584309286,1.6869112261890389,-2.2596061093341024
894,6.41512027454368,0.6131605141596275,1.6859966698387165,-2.247501776096337
895,6.39544223114252,0.613016096630898,1.6850716390981855,-2.2354373936652037
896,6.375824549102575,0.6128695795552317,1.6841360389574433,-2.223412871768976
897,6.356267043268541,0.6127209363497266,1.6831897737351245,-2.2114281207052837
898,6.336769529053084,0.6125701401349668,1.682232747073569,-2.199483051341466
899,6.3173318224350705,0.6124171637318576,1.6812648619338175,-2.187577575114876
900,6.297953739957849,0.6122619796584268,1.680286020590534,-2.1757116040332516
901,6.278635098727514,0.61210456012658,1.6792961246268536,-2.163885050675057
902,6.259375716411164,0.6119448770388247,1.678295074929155,-2.1520978281898797
903,6.240175411235211,0.611782901984945,1.6772827716817542,-2.140349850298821
904,6.221034001983633,0.6116186062386406,1.676259114361519,-2.1286410312949036
905,6.201951307996289,0.6114519607541156,1.6752240017324065,-2.1169712860434764
906,6.182927149167203,0.6112829361626375,1.6741773318399154,-2.1053405299826986
907,6.163961345942856,0.6111115027690386,1.6731190020054583,-2.093748679123946
908,6.145053719320511,0.6109376305481808,1.672048908820645,-2.0821956500523138
909,6.126204090846499,0.6107612891413765,1.6709669481414866,-2.0706813599270952
910,6.107412282614562,0.6105824478527568,1.6698730150825054,-2.059205726482287
911,6.0886781172641555,0.6104010756456,1.66876700401076,-2.047768668027107
912,6.070001417978773,0.610217141138609,1.6676488085397785,-2.036370103446531
913,6.051382008484294,0.6100306126021409,1.6665183215233998,-2.025009952201848
914,6.032819713047297,0.6098414579543909,1.6653754350495173,-2.0136881343312365
915,6.014314356473424,0.6096496447575228,1.6642200404337382,-2.002404570450354
916,5.995865764105715,0.609455140213752,1.6630520282129317,-1.9911591817529521
917,5.977473761822954,0.6092579111613703,1.661871288138686,-1.9799518900114652
918,5.959138176038041,0.6090579240707314,1.6606777091706686,-1.968782617577706
919,5.940858833696339,0.6088551450401716,1.6594711794698733,-1.9576512873834957
920,5.92263556227405,0.6086495397918792,1.6582515863917748,-1.9465578229413436
921,5.904468189776587,0.6084410736677168,1.65701881647937,-1.9355021483451769
922,5.886356544736938,0.6082297116249742,1.6557727554561132,-1.9244841882710142
923,5.86830045621407,0.6080154182320787,1.6545132882187477,-1.9135038679777483
924,5.850299753791287,0.6077981576642397,1.6532402988300152,-1.9025611133078844
925,5.832354267574649,0.607577893699035,1.6519536705112616,-1.8916558506883219
926,5.814463828191356,0.6073545897119397,1.6506532856349243,-1.8807880071311511
927,5.796628266788144,0.6071282086717953,1.6493390257168992,-1.8699575102344799
928,5.778847415029704,0.6068987131362156,1.6480107714087964,-1.8591642881832768
929,5.761121105097078,0.6066660652469296,1.6466684024900646,-1.848408269750222
930,5.743449169686093,0.6064302267250632,1.645311797860002,-1.837689384296611
931,5.725831442005772,0.6061911588663533,1.643940835529634,-1.8270075617732475
932,5.708267755776752,0.6059488225362972,1.6425553926134675,-1.8163627327213672
933,5.690757945229733,0.6057031781652362,1.641155345321116,-1.8057548282736025
934,5.673301845103896,0.6054541857433731,1.63974056894879,-1.7951837801549653
935,5.655899290645356,0.6052018048157108,1.6383109378706557,-1.7846495206838122
936,5.638550117605603,0.6049459944769344,1.6368663255300542,-1.7741519827729026
937,5.621254162239942,0.6046867133662106,1.6354066044305864,-1.7636910999304158
938,5.604011261305967,0.6044239196619217,1.6339316461270506,-1.7532668062610517
939,5.586821252062,0.6041575710763161,1.6324413212162434,-1.7428790364670776
940,5.5696839722655715,0.6038876248500971,1.6309354993276082,-1.7325277258495015
941,5.552599260171883,0.6036140377469239,1.629414049113741,-1.7222128103091918
942,5.535566954532269,0.6033367660478384,1.6278768382407371,-1.711934226348044
943,5.518586894592701,0.6030557655456101,1.6263237333783929,-1.70169191107018
