,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,LangCategory,systematicity
19126,0,1,1,2,0,3,2,4,5,0.382800839370687,1.2678944823144112,2.8949501788604737,0.1551646246056916,0.6006160091779114,simulated,simulated,simulated,4
12445,0,1,2,3,1,0,3,1,4,0.3827967931476386,1.2806776180640191,2.8949501788604737,0.1595843377521134,0.5869120314601108,simulated,simulated,simulated,4
16181,0,1,2,3,0,1,3,4,2,0.38278511389072656,1.3011724592497282,2.8949501788604737,0.1666755313078782,0.5995866903503443,simulated,simulated,simulated,4
6393,0,1,2,3,3,3,0,2,1,0.38278127382147376,1.2288188075196973,2.8949501788604737,0.14168631544878638,0.6536189596628644,simulated,simulated,simulated,4
12956,0,1,0,2,0,1,3,4,4,0.38276617058485796,1.2599272929004908,2.8949501788604737,0.1524471944185924,0.5943721628349915,simulated,simulated,simulated,4
17998,0,1,2,2,3,3,1,4,2,0.382764763240111,1.3649219993195647,2.8949501788604737,0.18871682744327234,0.6399885311133442,simulated,simulated,simulated,4
14840,0,1,2,0,3,4,1,2,1,0.3827410416295649,1.1407401285055416,2.8860700717345225,0.11164405406415548,0.4713351630726539,simulated,simulated,simulated,4
10585,0,1,0,2,1,2,3,3,1,0.3827244399882308,1.2451493860118867,2.8860700717345225,0.1478376212368896,0.5877139257441204,simulated,simulated,simulated,4
3721,0,1,1,2,0,2,3,1,1,0.38270853796519355,1.2137883457717416,2.8860700717345225,0.13698717578372116,0.6184615514291558,simulated,simulated,simulated,4
16189,0,0,1,2,3,0,4,3,0,0.382690939729724,1.1999718760858795,2.8860700717345225,0.13221747872058479,0.6045090480303175,simulated,simulated,simulated,4
18169,0,1,1,1,1,2,3,4,5,0.3826877290667088,1.1287210586372485,2.8860700717345225,0.10753285586685883,0.5130981818112306,simulated,simulated,simulated,5
14314,0,1,0,2,3,4,3,3,1,0.3826871624555579,1.3525141204062567,2.8860700717345225,0.18507591320295222,0.6397175887739315,simulated,simulated,simulated,5
11896,0,1,2,0,3,1,0,4,4,0.3826706901329675,1.066047487977607,2.8860700717345225,0.08583400810974971,0.46829320740924785,simulated,simulated,simulated,4
11371,0,1,2,3,4,0,0,3,1,0.3826342700982974,1.3366008449867206,2.8860700717345225,0.17961498398831563,0.6644750332553211,simulated,simulated,simulated,3
19452,0,1,2,2,0,3,3,4,5,0.3826062798276548,1.352364691070562,2.8860700717345225,0.18510501977137622,0.6020493373795188,simulated,simulated,simulated,2
17298,0,1,2,3,3,0,0,4,3,0.3826005091580593,1.2639695601346845,2.8860700717345225,0.15448259059177266,0.6499564891277902,simulated,simulated,simulated,4
