,gamma,informativity,complexity,J
1411,1.3104233038451039,5.551115123125783e-17,-1.6653345369377348e-16,-2.3927655989048357e-16
1412,1.306403649412547,5.551115123125783e-17,-1.6653345369377348e-16,-2.390534242453805e-16
1413,1.3023963250581487,3.885780586188048e-16,-2.7755575615628914e-16,-7.836383916996504e-16
1414,1.2984012929600448,4.440892098500626e-16,-2.220446049250313e-16,-7.986506091839573e-16
1415,1.294418515412385,4.440892098500626e-16,-2.220446049250313e-16,-7.968819006498085e-16
1416,1.2904479548249832,3.885780586188048e-16,-2.7755575615628914e-16,-7.789955171907882e-16
1417,1.2864895737229562,4.440892098500626e-16,-2.220446049250313e-16,-7.933607432000028e-16
1418,1.2825433347463753,5.551115123125783e-17,-1.6653345369377348e-16,-2.3772891070952124e-16
1419,1.2786092006499108,0.0,-2.220446049250313e-16,-2.220446049250313e-16
1420,1.2746871343024797,0.0,-2.220446049250313e-16,-2.220446049250313e-16
1421,1.2707770986868991,0.0,-2.220446049250313e-16,-2.220446049250313e-16
1422,1.2668790568995316,5.551115123125783e-17,-1.6653345369377348e-16,-2.3685936861303667e-16
1423,1.2629929721499418,0.0,-2.220446049250313e-16,-2.220446049250313e-16
1424,1.2591188077605469,5.551115123125783e-17,-1.6653345369377348e-16,-2.3642858824949027e-16
1425,1.2552565271662692,4.440892098500626e-16,-2.220446049250313e-16,-7.794904842334335e-16
1426,1.2514060939141942,4.440892098500626e-16,-2.220446049250313e-16,-7.777805483729391e-16
1427,1.2475674716632232,4.996003610813204e-16,-1.6653345369377348e-16,-7.898186130100299e-16
1428,1.2437406241837332,4.440892098500626e-16,-2.220446049250313e-16,-7.743763959772091e-16
1429,1.2399255153572335,0.0,-2.220446049250313e-16,-2.220446049250313e-16
1430,1.2361221091760235,4.440892098500626e-16,-2.220446049250313e-16,-7.709930956672044e-16
1431,1.232330369742857,3.3306690738754696e-16,1.1102230246251565e-16,-2.9942616266749e-16
1432,1.2285502612705974,3.3306690738754696e-16,-3.3306690738754696e-16,-7.422563434791077e-16
1433,1.224781748081886,3.3306690738754696e-16,-3.3306690738754696e-16,-7.410011764458943e-16
1434,1.2210247946088018,3.885780586188048e-16,1.6653345369377348e-16,-3.0792999052073957e-16
1435,1.2172793653925251,3.885780586188048e-16,1.6653345369377348e-16,-3.0647459890718467e-16
1436,1.2135454250830071,3.885780586188048e-16,-2.7755575615628914e-16,-7.491128814807763e-16
1437,1.2098229384386299,3.3306690738754696e-16,1.1102230246251565e-16,-2.919296821297534e-16
1438,1.2061118703258802,3.3306690738754696e-16,1.1102230246251565e-16,-2.9069364815033533e-16
1439,1.2024121857190142,2.7755575615628914e-16,5.551115123125783e-17,-2.782252721875195e-16
1440,1.1987238496997268,3.3306690738754696e-16,1.1102230246251565e-16,-2.88232942968667e-16
1441,1.1950468274568242,3.3306690738754696e-16,1.1102230246251565e-16,-2.870082485418282e-16
1442,1.1913810842858925,3.3306690738754696e-16,1.1102230246251565e-16,-2.8578731080060896e-16
1443,1.1877265855889736,3.3306690738754696e-16,1.1102230246251565e-16,-2.845701182215744e-16
1444,1.1840832968742365,3.3306690738754696e-16,1.1102230246251565e-16,-2.8335665931663696e-16
1445,1.1804511837556502,3.3306690738754696e-16,1.1102230246251565e-16,-2.8214692263294764e-16
1446,1.1768302119526637,2.7755575615628914e-16,5.551115123125783e-17,-2.711248481148298e-16
1447,1.1732203472898772,3.3306690738754696e-16,1.1102230246251565e-16,-2.7973857029346754e-16
1448,1.1696215556967242,3.3306690738754696e-16,1.1102230246251565e-16,-2.7853993190720377e-16
1449,1.1660338032071476,3.3306690738754696e-16,1.1102230246251565e-16,-2.773449702810285e-16
1450,1.1624570559592775,3.3306690738754696e-16,1.1102230246251565e-16,-2.761536741366735e-16
1451,1.1588912801951163,3.3306690738754696e-16,1.1102230246251565e-16,-2.7496603223046687e-16
1452,1.1553364422602146,5.551115123125783e-17,-1.6653345369377348e-16,-2.306675096630636e-16
1453,1.1517925086033582,-5.551115123125783e-17,-2.7755575615628914e-16,-2.136184280241783e-16
1454,1.1482594457762492,0.0,-2.220446049250313e-16,-2.220446049250313e-16
1455,1.1447372204331892,0.0,-2.220446049250313e-16,-2.220446049250313e-16
1456,1.141225799330768,0.0,-2.220446049250313e-16,-2.220446049250313e-16
1457,1.1377251493275455,0.0,-2.220446049250313e-16,-2.220446049250313e-16
1458,1.1342352373837432,0.0,-2.220446049250313e-16,-2.220446049250313e-16
1459,1.1307560305609303,0.0,-2.220446049250313e-16,-2.220446049250313e-16
1460,1.127287496021711,0.0,-2.220446049250313e-16,-2.220446049250313e-16
1461,1.1238296010294189,0.0,-2.220446049250313e-16,-2.220446049250313e-16
1462,1.1203823129478034,0.0,-2.220446049250313e-16,-2.220446049250313e-16
1463,1.1169455992407256,0.0,-2.220446049250313e-16,-2.220446049250313e-16
1464,1.113519427471849,5.551115123125783e-17,-1.6653345369377348e-16,-2.2834619903110693e-16
1465,1.1101037653043326,3.3306690738754696e-16,1.1102230246251565e-16,-2.587165255266697e-16
1466,1.1066985805005296,3.3306690738754696e-16,1.1102230246251565e-16,-2.5758237115498393e-16
1467,1.1033038409216773,3.3306690738754696e-16,1.1102230246251565e-16,-2.5645169574206947e-16
1468,1.0999195145275993,3.3306690738754696e-16,1.1102230246251565e-16,-2.553244886164039e-16
1469,1.0965455693764008,3.3306690738754696e-16,1.1102230246251565e-16,-2.5420073913919896e-16
1470,1.0931819736241648,3.3306690738754696e-16,1.1102230246251565e-16,-2.5308043670429985e-16
1471,1.0898286955246568,3.3306690738754696e-16,1.1102230246251565e-16,-2.519635707380863e-16
1472,1.0864857034290192,3.3306690738754696e-16,1.1102230246251565e-16,-2.508501306993713e-16
1473,1.0831529657854782,3.3306690738754696e-16,1.1102230246251565e-16,-2.49740106079303e-16
1474,1.0798304511390424,3.3306690738754696e-16,1.1102230246251565e-16,-2.4863348640126484e-16
1475,1.0765181281312064,3.3306690738754696e-16,1.1102230246251565e-16,-2.475302612207763e-16
1476,1.0732159654996563,3.3306690738754696e-16,1.1102230246251565e-16,-2.4643042012539513e-16
1477,1.0699239320779723,3.3306690738754696e-16,1.1102230246251565e-16,-2.4533395273461844e-16
1478,1.0666419967953378,3.3306690738754696e-16,1.1102230246251565e-16,-2.442408486997853e-16
