,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,LangCategory,systematicity
16470,0,1,2,1,3,2,0,4,4,0.5236779300891361,1.4364730579427933,2.9488075576633186,0.1192629242283268,0.44989488468007477,simulated,simulated,simulated,5
19714,0,1,1,2,0,3,4,3,5,0.5236235506137812,1.4939452123513157,2.9488075576633186,0.1388072681332575,0.4908380325492202,simulated,simulated,simulated,3
19869,0,1,2,3,4,5,3,1,0,0.5236213028585694,1.6228887024272676,2.9488075576633186,0.18253684890511707,0.527753089085627,simulated,simulated,simulated,4
19745,0,1,2,3,4,5,0,4,0,0.5235768479531708,1.593415862576765,2.9488075576633186,0.17258647055192983,0.5340497773636502,simulated,simulated,simulated,5
16558,0,1,2,3,1,4,3,2,4,0.5235435016896659,1.5293429266372778,2.9488075576633186,0.15089139450012454,0.45330258197381224,simulated,simulated,simulated,3
9588,0,1,1,0,2,2,3,3,3,0.5234939022748093,1.2774677135040684,2.939762245865874,0.06572650555302226,0.379693904350612,simulated,simulated,simulated,4
16677,0,1,2,3,3,3,1,4,4,0.523474600428155,1.494698985553859,2.939762245865874,0.13963997090057825,0.5113864594954121,simulated,simulated,simulated,4
19072,0,1,2,1,3,4,5,0,2,0.5234515863064768,1.5508060882417036,2.939762245865874,0.15874857698356107,0.5037749893322658,simulated,simulated,simulated,3
18522,0,1,2,3,4,5,5,0,1,0.5234213975815234,1.6433161882931644,2.939762245865874,0.1902473309578151,0.5278686963473678,simulated,simulated,simulated,2
19919,0,1,2,3,4,5,5,4,0,0.5233794175815984,1.678315071794072,2.939762245865874,0.20219465587130428,0.5188398178634566,simulated,simulated,simulated,3
14830,0,1,2,3,1,4,4,2,4,0.5233593454391037,1.5353544252506934,2.939762245865874,0.15358472511325125,0.4561758231821792,simulated,simulated,simulated,5
19850,0,1,2,3,4,1,5,1,0,0.5233091186255527,1.5812943196393077,2.939762245865874,0.16926203008702362,0.5198238243675366,simulated,simulated,simulated,3
17943,0,1,2,3,1,3,4,1,4,0.5233000320060466,1.4897541690858194,2.939762245865874,0.13813249293441374,0.4645703804531014,simulated,simulated,simulated,4
19149,0,1,2,3,4,3,4,5,3,0.5232938272205772,1.6553202544659458,2.939762245865874,0.19445824723888205,0.5205840145411064,simulated,simulated,simulated,4
17160,0,1,2,3,2,1,4,4,1,0.5232574492510844,1.5150093946904784,2.939762245865874,0.14676598321605597,0.4953392098084691,simulated,simulated,simulated,4
18224,0,1,2,3,2,4,5,0,0,0.5232385300829667,1.5763450069675546,2.939762245865874,0.1676490427966615,0.5090056438848327,simulated,simulated,simulated,3
11892,0,1,2,3,3,2,3,4,2,0.5232321674111815,1.4857216731005558,2.939762245865874,0.13682864932704772,0.4730186858597869,simulated,simulated,simulated,5
12229,0,1,1,2,3,3,3,4,4,0.5232296375042889,1.4942173958678189,2.939762245865874,0.1397211145609249,0.5031597625994895,simulated,simulated,simulated,2
19382,0,1,2,3,4,4,4,0,5,0.5232215971772518,1.5998898709182445,2.939762245865874,0.1756750805147811,0.5197318247737877,simulated,simulated,simulated,3
15148,0,1,2,3,3,4,2,2,4,0.5232069972229678,1.5471307400519807,2.939762245865874,0.15774294653149654,0.512493924091904,simulated,simulated,simulated,4
11552,0,1,2,3,1,2,2,4,2,0.5231944292643298,1.4515510047471034,2.939762245865874,0.12524277117584476,0.4073170032458734,simulated,simulated,simulated,5
20602,0,1,2,3,4,5,2,3,1,0.5231692962747985,1.6633987457658501,2.939762245865874,0.19733078656910238,0.522584207240017,simulated,simulated,simulated,2
20502,0,1,2,3,2,4,2,5,2,0.5231464557745626,1.5896907853843956,2.939762245865874,0.17228086464267986,0.5117300241609999,simulated,simulated,simulated,4
14066,0,1,2,3,2,2,4,2,2,0.523127893874376,1.4516399646244544,2.939762245865874,0.12533956747464456,0.46569254769319934,simulated,simulated,simulated,5
17671,0,1,2,0,2,3,4,1,3,0.5231119663111892,1.4087722163498528,2.939762245865874,0.11077344904588574,0.4059873184519005,simulated,simulated,simulated,4
18069,0,1,2,3,0,0,4,4,5,0.52302548109013,1.4994514007881519,2.939762245865874,0.1417056887376744,0.49436142485956447,simulated,simulated,simulated,4
12071,0,1,2,0,3,2,3,4,1,0.5230234917939871,1.4120254251640278,2.939762245865874,0.11196854666458178,0.36376719052993867,simulated,simulated,simulated,3
18782,0,1,2,0,3,1,4,5,0,0.5230170328199437,1.452091285401431,2.939762245865874,0.12560395141264033,0.4030446035656414,simulated,simulated,simulated,3
20181,0,1,2,3,2,4,1,5,3,0.5230167272224295,1.6166289130119986,2.939762245865874,0.1815739626698396,0.5068442489452258,simulated,simulated,simulated,2
19735,0,1,2,3,4,3,2,5,1,0.5228795943922484,1.6438622188972394,2.939762245865874,0.19097487386289289,0.5260739145179334,simulated,simulated,simulated,3
16420,0,1,2,3,2,2,1,1,4,0.5228080300798008,1.430339551990935,2.939762245865874,0.11841380701389985,0.4650171026115869,simulated,simulated,simulated,6
16375,0,1,2,0,3,2,1,4,2,0.5227965666478998,1.3772257935357919,2.939762245865874,0.10035790512405218,0.3695841826446108,simulated,simulated,simulated,4
20404,0,1,2,3,3,4,2,5,0,0.5227442852077706,1.6065931383376835,2.939762245865874,0.1784325998135678,0.5135972800122568,simulated,simulated,simulated,3
19050,0,1,2,1,1,3,4,5,0,0.5227355655116339,1.452914692307506,2.939762245865874,0.12616551174794,0.4198002380801016,simulated,simulated,simulated,4
18254,0,1,2,3,2,3,4,3,5,0.5227333086352155,1.6054631836126083,2.939762245865874,0.17805920696078442,0.5082490448437345,simulated,simulated,simulated,3
14234,0,1,1,0,2,3,4,3,4,0.5227290869758154,1.3919524039351074,2.939762245865874,0.10543484106084819,0.4019908987028801,simulated,simulated,simulated,5
14447,0,1,1,2,3,2,4,4,3,0.5227271258380544,1.515486075212105,2.939762245865874,0.14745845597374715,0.5114383778888867,simulated,simulated,simulated,4
18929,0,1,2,3,4,3,1,2,5,0.5227268708845711,1.6201877199717214,2.939762245865874,0.18307439546323528,0.5292234098236426,simulated,simulated,simulated,3
16294,0,1,2,1,3,2,4,3,4,0.5227094669491281,1.5094886562911933,2.939762245865874,0.14543601147358276,0.44534499469506983,simulated,simulated,simulated,5
18046,0,1,2,3,3,0,4,1,5,0.5226947613589437,1.5431186646080712,2.939762245865874,0.15689042051739552,0.5238867031945875,simulated,simulated,simulated,4
18699,0,0,1,2,1,3,4,5,3,0.5226624280394625,1.4405990169923435,2.939762245865874,0.12204930522384713,0.4834284812662819,simulated,simulated,simulated,4
16338,0,1,2,3,1,2,4,1,0,0.522598721073058,1.441328886547771,2.939762245865874,0.12236128721876925,0.4112290292110573,simulated,simulated,simulated,4
20911,0,0,1,1,2,3,4,5,6,0.5225785657643731,1.4842017837734738,2.939762245865874,0.1369652400049523,0.496871762493178,simulated,simulated,simulated,3
14209,0,1,2,1,2,3,4,4,4,0.522556618512056,1.4867641273405756,2.939762245865874,0.13785880317474877,0.4681225709693365,simulated,simulated,simulated,3
19595,0,1,2,2,3,4,5,5,0,0.5225481520658732,1.6258603256574091,2.939762245865874,0.18518272804361238,0.515720508666262,simulated,simulated,simulated,3
20159,0,1,1,2,3,4,5,0,2,0.5225421947000803,1.5557305727048245,2.939762245865874,0.1613330987709938,0.5174652212493387,simulated,simulated,simulated,3
20308,0,1,2,2,2,3,4,5,1,0.522535641798193,1.538437500263202,2.939762245865874,0.15545717853549004,0.5022417157432756,simulated,simulated,simulated,3
11675,0,0,1,2,3,1,4,4,3,0.5225132898813998,1.3792051413809716,2.939762245865874,0.1013144839060343,0.4423244707398224,simulated,simulated,simulated,4
12371,0,1,2,1,3,3,4,2,2,0.5225105886056995,1.4845232715815575,2.939762245865874,0.13714257560189266,0.49153956805109844,simulated,simulated,simulated,4
11116,0,1,2,0,3,4,4,2,2,0.5224549697874303,1.4492707052770772,2.939762245865874,0.12520655586025622,0.4172174376012091,simulated,simulated,simulated,5
9611,0,1,2,0,1,1,3,3,3,0.5223725877498842,1.2393728123187728,2.939762245865874,0.05388932275767344,0.29375017601791364,simulated,simulated,simulated,5
12489,0,1,2,0,3,3,0,4,2,0.5223629332924329,1.3564684596301915,2.939762245865874,0.09373064981929123,0.4264686452560148,simulated,simulated,simulated,5
18464,0,1,2,3,0,4,5,3,3,0.5223421301269198,1.5699616903638833,2.939762245865874,0.1663740710328873,0.4977980408855063,simulated,simulated,simulated,3
18334,0,1,2,3,4,2,2,5,0,0.5223378031121719,1.60587021284778,2.939762245865874,0.17859316899871935,0.47601349940644244,simulated,simulated,simulated,3
19300,0,1,2,1,3,4,5,0,5,0.5223364492349694,1.5670727863412466,2.939762245865874,0.16539705203926044,0.49898066449016953,simulated,simulated,simulated,3
15001,0,1,1,0,2,2,3,4,2,0.5223195414456032,1.3388211815415356,2.939762245865874,0.08777108067379132,0.39450565577073515,simulated,simulated,simulated,5
18071,0,1,2,2,3,3,0,4,5,0.5222836552388426,1.5472810056837132,2.930744680085729,0.15920565973807904,0.5301275327653614,simulated,simulated,simulated,4
13934,0,1,1,0,2,3,4,2,4,0.5222814174354178,1.3819120946223284,2.930744680085729,0.10278233710798716,0.40524490018405424,simulated,simulated,simulated,6
17223,0,1,2,3,1,2,4,0,3,0.5222260079274914,1.4672426284116533,2.930744680085729,0.1319533957439805,0.40848434243900744,simulated,simulated,simulated,3
18821,0,1,2,2,1,3,3,4,5,0.5221560733132586,1.5612444576037126,2.930744680085729,0.16409771398869366,0.4507173693358768,simulated,simulated,simulated,3
15205,0,1,2,3,3,4,0,4,2,0.5221402104716928,1.5114583419895617,2.930744680085729,0.14712604599809762,0.5354170199269426,simulated,simulated,simulated,4
3781,0,1,2,1,1,2,3,3,3,0.5221212378156765,1.3057750540592337,2.930744680085729,0.07696378132971086,0.3495002902009846,simulated,simulated,simulated,5
14289,0,1,2,3,3,4,1,1,4,0.5221123147971709,1.50388401156478,2.930744680085729,0.14456950281779565,0.5230706639532003,simulated,simulated,simulated,5
17025,0,0,1,2,2,3,4,4,4,0.5220847992247106,1.350161127747826,2.930744680085729,0.09214520132768694,0.48452048989121443,simulated,simulated,simulated,3
12140,0,1,2,3,1,4,0,2,4,0.5220570133714504,1.475603415950439,2.930744680085729,0.13497517634979134,0.4710579720331145,simulated,simulated,simulated,4
14171,0,1,2,0,3,1,4,3,2,0.5220219262174006,1.4137233049243005,2.930744680085729,0.11389613798939047,0.4097749219956677,simulated,simulated,simulated,4
15869,0,1,2,3,2,2,3,3,4,0.5219836374014077,1.4688610870480627,2.930744680085729,0.13274800087699076,0.45656150563703435,simulated,simulated,simulated,6
20037,0,1,2,3,4,5,1,3,1,0.5219704717652864,1.6269267654950648,2.930744680085729,0.18669478943190498,0.5303794108406805,simulated,simulated,simulated,3
11707,0,1,2,3,3,2,1,4,1,0.5219604584123421,1.477538144515937,2.930744680085729,0.13573188044391107,0.4773623186638909,simulated,simulated,simulated,5
18614,0,1,2,3,4,5,4,5,0,0.5219549205356919,1.6760324727051146,2.930744680085729,0.20346570920101123,0.5204785713836539,simulated,simulated,simulated,2
19393,0,1,0,2,2,3,4,4,5,0.521954026824091,1.5200514401395397,2.930744680085729,0.15024428244728522,0.5174330264481058,simulated,simulated,simulated,3
19197,0,1,2,3,4,3,5,2,0,0.5219372206565727,1.6409202114113908,2.930744680085729,0.19150274712335547,0.5289026829845032,simulated,simulated,simulated,3
18510,0,1,2,2,3,4,5,4,3,0.5219313051213783,1.6657044098086107,2.930744680085729,0.19996528413282133,0.5191045135712954,simulated,simulated,simulated,2
19420,0,1,2,1,3,2,1,4,5,0.5219035019462264,1.4957188065541116,2.930744680085729,0.1419922643739445,0.45031219854992144,simulated,simulated,simulated,4
20016,0,1,2,3,2,4,2,2,5,0.5218695364804371,1.5688339206818374,2.930744680085729,0.16697385309212404,0.5055963007938095,simulated,simulated,simulated,4
19429,0,1,2,3,3,4,1,5,0,0.5218516874936379,1.5792237783487553,2.930744680085729,0.17053682756785327,0.5202813261249778,simulated,simulated,simulated,3
